Fecha Hora	Ubicacion	Objeto	Seeing	Maire	Flujo 1	Flujo 2	Var l	Var t	Centelleo 1	Centelleo 2	r0l	r0t	fwhml	fwmlt	CCD	Software	Ventana	EscalaPlaca	Distancia	Diametro	WinSpot	Gain	Texp	Sampling	N	Muestras	Return
30/09/18 23:17:56	OT	ENIF           	 1.1142	 1.0957	 1326.9	 1129.9	 0.335973	 0.212871	 0.0653	 0.0653	 0.0898	 0.0918	 1.1259	 1.1025	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
30/09/18 23:18:26	OT	ENIF           	 1.2499	 1.0963	 1271.8	 1138.6	 0.374385	 0.279879	 0.0646	 0.0621	 0.0842	 0.0779	 1.2011	 1.2988	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
30/09/18 23:18:56	OT	ENIF           	 1.1779	 1.0970	 1280.1	 1141.0	 0.294539	 0.286296	 0.0636	 0.0580	 0.0972	 0.0769	 1.0397	 1.3161	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	    50
30/09/18 23:19:26	OT	ENIF           	 1.0882	 1.0977	 1312.9	 1122.4	 0.289478	 0.228078	 0.0525	 0.0575	 0.0983	 0.0881	 1.0286	 1.1479	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
30/09/18 23:19:56	OT	ENIF           	 0.9715	 1.0983	 1282.5	 1142.6	 0.271788	 0.167376	 0.0564	 0.0532	 0.1021	 0.1062	 0.9900	 0.9530	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
30/09/18 23:20:27	OT	ENIF           	 1.0741	 1.0990	 1235.7	 1156.5	 0.331508	 0.191643	 0.0604	 0.0735	 0.0907	 0.0979	 1.1149	 1.0333	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
30/09/18 23:20:56	OT	ENIF           	 1.1865	 1.0997	 1271.1	 1143.6	 0.355223	 0.249914	 0.0755	 0.0646	 0.0870	 0.0835	 1.1617	 1.2112	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
30/09/18 23:21:26	OT	ENIF           	 1.1156	 1.1004	 1289.5	 1146.9	 0.408854	 0.172035	 0.0660	 0.0645	 0.0800	 0.1046	 1.2635	 0.9678	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	    50
30/09/18 23:21:56	OT	ENIF           	 1.0682	 1.1011	 1230.5	 1158.8	 0.279676	 0.223112	 0.0898	 0.0848	 0.1005	 0.0895	 1.0057	 1.1307	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
30/09/18 23:22:26	OT	ENIF           	 0.9938	 1.1018	 1357.7	 1127.6	 0.242015	 0.202357	 0.0733	 0.0603	 0.1097	 0.0949	 0.9217	 1.0660	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
30/09/18 23:22:56	OT	ENIF           	 0.9603	 1.1025	 1283.2	 1116.7	 0.246013	 0.179064	 0.0796	 0.0752	 0.1086	 0.1022	 0.9305	 0.9902	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
