Fecha Hora	Ubicacion	Objeto	Seeing	Maire	Flujo 1	Flujo 2	Var l	Var t	Centelleo 1	Centelleo 2	r0l	r0t	fwhml	fwmlt	CCD	Software	Ventana	EscalaPlaca	Distancia	Diametro	WinSpot	Gain	Texp	Sampling	N	Muestras	Return
12/02/19 19:56:27	OT	MIRFAK         	 0.6544	 1.0954	 2315.6	 2390.6	 0.126747	 0.101051	 0.0653	 0.0707	 0.1641	 0.1461	 0.6162	 0.6925	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 19:56:57	OT	MIRFAK         	 0.6484	 1.0957	 2416.2	 2347.6	 0.134940	 0.092612	 0.0800	 0.0844	 0.1580	 0.1540	 0.6396	 0.6571	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 19:57:27	OT	MIRFAK         	 0.7114	 1.0961	 2397.1	 2305.0	 0.165493	 0.102955	 0.1097	 0.1185	 0.1398	 0.1445	 0.7228	 0.7001	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 19:57:57	OT	MIRFAK         	 0.7935	 1.0965	 2399.3	 2355.0	 0.222590	 0.108867	 0.1537	 0.1223	 0.1171	 0.1398	 0.8633	 0.7238	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 19:58:27	OT	MIRFAK         	 0.6881	 1.0968	 2353.9	 2348.9	 0.166186	 0.091471	 0.1094	 0.0822	 0.1396	 0.1552	 0.7243	 0.6518	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 19:58:57	OT	MIRFAK         	 0.6599	 1.0972	 2400.3	 2417.8	 0.137432	 0.096655	 0.1018	 0.0992	 0.1564	 0.1502	 0.6462	 0.6736	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 19:59:27	OT	MIRFAK         	 0.7115	 1.0976	 2388.4	 2299.1	 0.140358	 0.120474	 0.0915	 0.0887	 0.1545	 0.1316	 0.6543	 0.7686	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 19:59:57	OT	MIRFAK         	 0.6480	 1.0980	 2422.4	 2384.8	 0.132744	 0.094296	 0.0904	 0.1019	 0.1598	 0.1525	 0.6326	 0.6634	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:00:27	OT	MIRFAK         	 0.6502	 1.0984	 2419.2	 2326.3	 0.131436	 0.096273	 0.0817	 0.0850	 0.1608	 0.1507	 0.6287	 0.6716	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:00:57	OT	MIRFAK         	 0.6519	 1.0988	 2418.1	 2379.3	 0.153872	 0.082688	 0.0835	 0.0931	 0.1463	 0.1651	 0.6909	 0.6129	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:01:27	OT	MIRFAK         	 0.6075	 1.0992	 2405.2	 2395.0	 0.132013	 0.076541	 0.0696	 0.0615	 0.1604	 0.1730	 0.6301	 0.5850	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:01:57	OT	MIRFAK         	 0.6169	 1.0996	 2400.2	 2304.6	 0.140998	 0.075136	 0.0663	 0.0604	 0.1542	 0.1749	 0.6554	 0.5784	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:02:27	OT	MIRFAK         	 0.4796	 1.1000	 2415.7	 2302.8	 0.078872	 0.058356	 0.0836	 0.0717	 0.2186	 0.2036	 0.4624	 0.4969	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:02:58	OT	MIRFAK         	 0.5103	 1.1004	 2406.6	 2283.2	 0.092559	 0.061294	 0.0695	 0.0614	 0.1987	 0.1978	 0.5089	 0.5117	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	199	     0
12/02/19 20:03:28	OT	MIRFAK         	 0.4998	 1.1008	 2420.0	 2454.6	 0.090132	 0.058786	 0.0628	 0.0648	 0.2019	 0.2028	 0.5007	 0.4989	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:03:58	OT	MIRFAK         	 0.6517	 1.1012	 2409.0	 2378.9	 0.147833	 0.086720	 0.0752	 0.0830	 0.1501	 0.1607	 0.6736	 0.6298	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:04:28	OT	MIRFAK         	 0.5947	 1.1016	 2383.4	 2298.9	 0.121156	 0.078170	 0.0771	 0.0759	 0.1691	 0.1710	 0.5977	 0.5916	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:04:58	OT	MIRFAK         	 0.5757	 1.1020	 2371.9	 2345.9	 0.119497	 0.071079	 0.0477	 0.0443	 0.1706	 0.1811	 0.5926	 0.5587	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:05:28	OT	MIRFAK         	 0.4814	 1.1025	 2400.7	 2357.6	 0.082449	 0.056850	 0.0463	 0.0409	 0.2132	 0.2071	 0.4742	 0.4885	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:05:58	OT	MIRFAK         	 0.4453	 1.1029	 2358.9	 2347.2	 0.084740	 0.042245	 0.0374	 0.0351	 0.2097	 0.2476	 0.4820	 0.4087	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:06:27	OT	MIRFAK         	 0.4238	 1.1033	 2441.8	 2368.3	 0.069099	 0.044441	 0.0404	 0.0381	 0.2371	 0.2402	 0.4263	 0.4212	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:06:57	OT	MIRFAK         	 0.4074	 1.1037	 2364.7	 2354.6	 0.059509	 0.045164	 0.0461	 0.0396	 0.2594	 0.2380	 0.3897	 0.4252	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:07:27	OT	MIRFAK         	 0.4296	 1.1042	 2439.0	 2440.8	 0.065429	 0.049078	 0.0405	 0.0443	 0.2451	 0.2264	 0.4124	 0.4469	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:07:57	OT	MIRFAK         	 0.4626	 1.1046	 2449.1	 2357.2	 0.077933	 0.052902	 0.0413	 0.0405	 0.2208	 0.2165	 0.4579	 0.4673	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:08:27	OT	MIRFAK         	 0.4139	 1.1051	 2354.6	 2361.3	 0.060585	 0.046811	 0.0262	 0.0320	 0.2568	 0.2331	 0.3936	 0.4341	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:08:57	OT	MIRFAK         	 0.3524	 1.1055	 2397.9	 2318.9	 0.047200	 0.035232	 0.0273	 0.0266	 0.2984	 0.2764	 0.3388	 0.3660	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:09:27	OT	MIRFAK         	 0.3989	 1.1060	 2452.2	 2370.6	 0.058191	 0.043261	 0.0275	 0.0288	 0.2632	 0.2445	 0.3840	 0.4139	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:09:57	OT	MIRFAK         	 0.3990	 1.1064	 2361.6	 2359.4	 0.051770	 0.047932	 0.0258	 0.0258	 0.2824	 0.2299	 0.3579	 0.4400	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:10:27	OT	MIRFAK         	 0.3330	 1.1069	 2379.3	 2324.4	 0.046343	 0.029855	 0.0269	 0.0254	 0.3019	 0.3056	 0.3348	 0.3311	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:10:57	OT	MIRFAK         	 0.3701	 1.1073	 2364.8	 2374.7	 0.053869	 0.036559	 0.0329	 0.0297	 0.2759	 0.2707	 0.3664	 0.3738	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:11:27	OT	MIRFAK         	 0.4407	 1.1078	 2370.9	 2293.5	 0.061292	 0.056550	 0.0402	 0.0340	 0.2554	 0.2084	 0.3958	 0.4856	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:11:57	OT	MIRFAK         	 0.3971	 1.1083	 2368.7	 2372.0	 0.060627	 0.041150	 0.0336	 0.0358	 0.2572	 0.2522	 0.3931	 0.4011	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
12/02/19 20:12:27	OT	MIRFAK         	 0.4236	 1.1087	 2368.3	 2345.8	 0.066436	 0.046592	 0.0355	 0.0314	 0.2435	 0.2342	 0.4152	 0.4321	PixelFly	L1.5-	160x 60	1.0063	0.1400	0.0600	20	0	 5	150	 200	200	     0
