Fecha Hora	Ubicacion	Objeto	Seeing	Maire	Flujo 1	Flujo 2	Var l	Var t	Centelleo 1	Centelleo 2	r0l	r0t	fwhml	fwmlt	CCD	Software	Ventana	EscalaPlaca	Distancia	Diametro	WinSpot	Gain	Texp	Sampling	N	Muestras	Return
08/10/18 21:17:32	OT	DENEB          	 2.3159	 1.0559	 3831.7	 3178.1	 1.043909	 0.728895	 0.1762	 0.1211	 0.0445	 0.0429	 2.2728	 2.3591	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	111	    12
08/10/18 21:17:35	OT	DENEB          	 1.7050	 1.0559	 3112.1	 3525.9	 0.336602	 0.677413	 0.1001	 0.2452	 0.0877	 0.0448	 1.1525	 2.2576	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	 18	    12
08/10/18 21:17:39	OT	DENEB          	 1.2507	 1.0560	 3845.2	 3331.4	 0.448685	 0.214423	 0.2420	 0.1834	 0.0738	 0.0894	 1.3694	 1.1321	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	 16	    12
08/10/18 21:17:44	OT	DENEB          	 1.7908	 1.0560	 4131.2	 3173.3	 1.083566	 0.255456	 0.1543	 0.1472	 0.0435	 0.0805	 2.3241	 1.2575	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	 20	    99
08/10/18 21:55:49	OT	DENEB          	 2.7099	 1.0862	 3521.0	 3000.3	 1.622403	 0.830654	 0.1648	 0.1657	 0.0347	 0.0403	 2.9113	 2.5085	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	197	     0
08/10/18 21:56:19	OT	DENEB          	 2.6189	 1.0867	 3521.5	 3118.9	 1.592777	 0.750325	 0.1194	 0.1638	 0.0351	 0.0429	 2.8784	 2.3593	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	198	    50
08/10/18 21:56:49	OT	DENEB          	 2.7454	 1.0873	 3645.6	 3051.1	 1.664606	 0.846675	 0.1581	 0.1226	 0.0342	 0.0399	 2.9548	 2.5360	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	198	     0
08/10/18 21:57:19	OT	DENEB          	 2.3389	 1.0878	 3528.3	 3055.1	 1.125230	 0.742147	 0.0987	 0.1214	 0.0433	 0.0432	 2.3353	 2.3425	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	198	     0
08/10/18 21:57:49	OT	DENEB          	 2.4474	 1.0884	 3682.2	 3155.3	 1.424395	 0.671496	 0.1219	 0.1055	 0.0376	 0.0459	 2.6894	 2.2053	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	    50
08/10/18 21:58:19	OT	DENEB          	 1.8308	 1.0889	 3758.3	 3084.2	 0.842465	 0.435283	 0.1051	 0.1022	 0.0515	 0.0595	 1.9619	 1.6997	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
08/10/18 21:58:49	OT	DENEB          	 2.2665	 1.0895	 3713.2	 3295.3	 1.348508	 0.539155	 0.1154	 0.1112	 0.0389	 0.0524	 2.6009	 1.9320	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	    50
08/10/18 21:59:19	OT	DENEB          	 2.3411	 1.0900	 3648.3	 3184.5	 1.250658	 0.668282	 0.1050	 0.1061	 0.0407	 0.0461	 2.4852	 2.1970	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	199	     0
08/10/18 21:59:49	OT	DENEB          	 1.9894	 1.0906	 3679.4	 3281.5	 0.988323	 0.489303	 0.0775	 0.0759	 0.0469	 0.0555	 2.1571	 1.8216	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
08/10/18 22:00:19	OT	DENEB          	 2.3597	 1.0912	 3472.2	 3112.5	 1.307179	 0.654859	 0.0775	 0.0695	 0.0396	 0.0466	 2.5504	 2.1690	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
08/10/18 22:00:49	OT	DENEB          	 2.4955	 1.0918	 3659.8	 3186.9	 1.294487	 0.806157	 0.0896	 0.0944	 0.0399	 0.0412	 2.5347	 2.4564	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	198	     0
08/10/18 22:01:19	OT	DENEB          	 5.9418	 1.0923	 3391.6	 2982.9	 1.977053	 6.532212	 0.1327	 0.1228	 0.0309	 0.0117	 3.2669	 8.6167	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	193	    50
08/10/18 22:01:49	OT	DENEB          	 2.2663	 1.0929	 3568.8	 3247.5	 1.127772	 0.671869	 0.0962	 0.0817	 0.0433	 0.0460	 2.3320	 2.2006	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	197	     0
08/10/18 22:02:19	OT	DENEB          	 2.5492	 1.0935	 3547.5	 3255.7	 1.421039	 0.787774	 0.0827	 0.0903	 0.0377	 0.0418	 2.6780	 2.4203	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
08/10/18 22:02:49	OT	DENEB          	 2.1585	 1.0941	 3638.8	 3217.3	 1.103102	 0.581849	 0.1037	 0.0943	 0.0440	 0.0502	 2.2998	 2.0173	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	186	     0
08/10/18 22:03:19	OT	DENEB          	 2.1683	 1.0947	 3569.1	 3190.6	 1.175291	 0.549451	 0.0772	 0.0961	 0.0423	 0.0519	 2.3881	 1.9485	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	194	    50
08/10/18 22:03:49	OT	DENEB          	 2.2088	 1.0953	 3626.4	 3215.4	 1.198324	 0.575294	 0.0890	 0.0904	 0.0419	 0.0505	 2.4153	 2.0023	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	191	    50
08/10/18 22:04:19	OT	DENEB          	 2.7181	 1.0959	 3480.9	 3270.2	 1.649380	 0.839668	 0.0820	 0.0997	 0.0346	 0.0403	 2.9247	 2.5115	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	199	     0
08/10/18 22:04:49	OT	DENEB          	 2.5771	 1.0965	 3669.1	 3242.6	 1.523310	 0.761024	 0.0991	 0.1140	 0.0363	 0.0428	 2.7875	 2.3668	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	192	     0
08/10/18 22:05:19	OT	DENEB          	 2.3130	 1.0971	 3671.5	 3153.7	 1.075036	 0.760649	 0.0840	 0.0858	 0.0447	 0.0428	 2.2607	 2.3653	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
08/10/18 22:05:49	OT	DENEB          	 2.0660	 1.0977	 3672.7	 3229.4	 1.055198	 0.526975	 0.0848	 0.0800	 0.0452	 0.0533	 2.2349	 1.8972	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	198	     0
08/10/18 22:06:19	OT	DENEB          	 2.2481	 1.0983	 3744.6	 3106.6	 1.220175	 0.604134	 0.0682	 0.0823	 0.0415	 0.0492	 2.4376	 2.0586	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
08/10/18 22:06:49	OT	DENEB          	 2.3108	 1.0989	 3596.5	 3098.4	 1.306681	 0.616258	 0.0948	 0.0891	 0.0398	 0.0486	 2.5390	 2.0825	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	    50
08/10/18 22:07:19	OT	DENEB          	 2.1343	 1.0995	 3456.6	 3230.5	 1.126722	 0.550915	 0.0733	 0.0829	 0.0435	 0.0520	 2.3222	 1.9464	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	199	     0
08/10/18 22:07:49	OT	DENEB          	 2.5414	 1.1002	 3630.1	 3199.2	 1.555109	 0.710339	 0.0866	 0.0758	 0.0359	 0.0446	 2.8166	 2.2663	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	    50
08/10/18 22:08:19	OT	DENEB          	 2.3674	 1.1008	 3652.2	 3207.6	 1.322905	 0.666008	 0.0757	 0.0885	 0.0396	 0.0464	 2.5552	 2.1796	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
08/10/18 22:08:49	OT	DENEB          	 2.1907	 1.1014	 3708.2	 3170.5	 1.144337	 0.596721	 0.0696	 0.0776	 0.0432	 0.0496	 2.3415	 2.0399	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
08/10/18 22:09:19	OT	DENEB          	 2.3757	 1.1021	 3648.5	 3117.3	 1.391695	 0.636255	 0.0896	 0.0757	 0.0384	 0.0477	 2.6323	 2.1192	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	    50
08/10/18 22:09:49	OT	DENEB          	 1.9965	 1.1027	 3585.2	 3270.7	 1.030563	 0.483043	 0.0722	 0.0745	 0.0460	 0.0563	 2.1974	 1.7957	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	    50
08/10/18 22:10:19	OT	DENEB          	 2.1662	 1.1034	 3712.0	 3197.5	 1.199274	 0.543473	 0.0785	 0.0692	 0.0420	 0.0525	 2.4058	 1.9266	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	    50
08/10/18 22:10:49	OT	DENEB          	 2.0653	 1.1040	 3676.3	 3230.6	 1.161531	 0.472734	 0.0941	 0.0758	 0.0428	 0.0571	 2.3592	 1.7713	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	    50
08/10/18 22:11:19	OT	DENEB          	 2.4338	 1.1047	 3590.1	 3169.8	 1.291258	 0.760134	 0.0675	 0.0755	 0.0402	 0.0430	 2.5131	 2.3546	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	199	     0
08/10/18 22:11:49	OT	DENEB          	 2.2816	 1.1053	 3589.9	 3215.4	 1.326283	 0.584485	 0.0755	 0.0762	 0.0396	 0.0503	 2.5528	 2.0104	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	199	    50
08/10/18 22:12:19	OT	DENEB          	 2.6512	 1.1060	 3576.8	 3031.8	 1.468150	 0.892039	 0.0813	 0.0818	 0.0373	 0.0391	 2.7124	 2.5900	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	199	     0
08/10/18 22:12:49	OT	DENEB          	 2.5299	 1.1067	 3570.0	 3179.9	 1.499053	 0.739975	 0.0755	 0.0947	 0.0368	 0.0437	 2.7455	 2.3144	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	197	     0
08/10/18 22:13:19	OT	DENEB          	 2.3229	 1.1073	 3660.2	 3222.1	 1.330846	 0.624914	 0.0822	 0.0735	 0.0396	 0.0484	 2.5553	 2.0904	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	197	    50
08/10/18 22:13:36	OT	DENEB          	 2.1689	 1.1077	 3511.8	 3161.6	 1.117420	 0.598887	 0.0970	 0.0640	 0.0439	 0.0497	 2.3004	 2.0373	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	100	    12
08/10/18 22:13:38	OT	DENEB          	 3.4581	 1.1078	 2845.2	 2816.4	 2.842119	 1.071662	 0.0247	 0.0598	 0.0251	 0.0350	 4.0277	 2.8886	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	  5	    12
08/10/18 22:13:41	OT	DENEB          	 4.0092	 1.1078	 3694.7	 2970.9	 5.108393	 0.729308	 0.0607	 0.1368	 0.0177	 0.0441	 5.7256	 2.2929	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	  9	    12
08/10/18 22:13:44	OT	DENEB          	 2.7398	 1.1079	 3193.1	 3262.8	 1.115248	 1.259440	 0.0612	 0.0539	 0.0440	 0.0318	 2.2975	 3.1821	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	  9	    12
08/10/18 22:14:15	OT	DENEB          	 2.4538	 1.1086	 3572.7	 3172.6	 1.380373	 0.732290	 0.0745	 0.0798	 0.0387	 0.0440	 2.6102	 2.2975	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	198	     0
08/10/18 22:14:45	OT	DENEB          	 2.5703	 1.1093	 3622.2	 3183.9	 1.567689	 0.747100	 0.0721	 0.0876	 0.0359	 0.0435	 2.8162	 2.3244	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	197	    50
08/10/18 22:15:15	OT	DENEB          	 2.6634	 1.1100	 3511.4	 3203.7	 1.722135	 0.760441	 0.1011	 0.0943	 0.0339	 0.0431	 2.9784	 2.3484	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	190	    50
08/10/18 22:15:45	OT	DENEB          	 2.4969	 1.1107	 3540.3	 3251.9	 1.549292	 0.682219	 0.1269	 0.1351	 0.0362	 0.0460	 2.7943	 2.1995	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	197	    50
08/10/18 22:16:15	OT	DENEB          	 1.9561	 1.1114	 3610.3	 3117.2	 0.890286	 0.539036	 0.0946	 0.0800	 0.0505	 0.0530	 2.0033	 1.9088	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
08/10/18 22:16:45	OT	DENEB          	 2.3432	 1.1121	 3664.2	 3081.5	 1.280172	 0.681480	 0.1102	 0.0905	 0.0406	 0.0461	 2.4901	 2.1964	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	199	     0
08/10/18 22:17:15	OT	DENEB          	 2.6384	 1.1128	 3492.8	 3261.8	 1.776619	 0.708193	 0.0873	 0.0847	 0.0334	 0.0450	 3.0301	 2.2468	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	199	    50
08/10/18 22:17:45	OT	DENEB          	 2.3877	 1.1135	 3385.9	 3077.8	 1.280693	 0.729706	 0.0841	 0.0807	 0.0406	 0.0442	 2.4888	 2.2866	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	199	     0
08/10/18 22:18:15	OT	DENEB          	 2.3165	 1.1142	 3613.3	 3199.9	 1.440113	 0.566493	 0.0988	 0.0990	 0.0379	 0.0515	 2.6693	 1.9636	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	    50
08/10/18 22:18:45	OT	DENEB          	 3.1577	 1.1149	 3408.9	 3081.1	 1.921549	 1.241573	 0.1181	 0.0939	 0.0319	 0.0322	 3.1724	 3.1431	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
08/10/18 22:19:15	OT	DENEB          	 2.5283	 1.1157	 3488.4	 3094.7	 1.509856	 0.744968	 0.0814	 0.0896	 0.0368	 0.0438	 2.7440	 2.3125	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	199	     0
08/10/18 22:19:45	OT	DENEB          	 2.8336	 1.1164	 3639.8	 3070.7	 1.724959	 0.962756	 0.0970	 0.0822	 0.0340	 0.0375	 2.9711	 2.6961	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	199	     0
08/10/18 22:20:15	OT	DENEB          	 2.3212	 1.1171	 3671.5	 3172.9	 1.370582	 0.612830	 0.0982	 0.0948	 0.0391	 0.0492	 2.5872	 2.0552	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	199	    50
08/10/18 22:20:45	OT	DENEB          	 3.2143	 1.1178	 3519.1	 3226.9	 2.123790	 1.193890	 0.0958	 0.0813	 0.0301	 0.0330	 3.3634	 3.0653	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
08/10/18 22:21:15	OT	DENEB          	 3.0359	 1.1186	 3552.3	 3246.1	 1.974289	 1.060488	 0.0971	 0.0953	 0.0314	 0.0355	 3.2180	 2.8538	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	198	     0
08/10/18 22:21:45	OT	DENEB          	 2.8310	 1.1193	 3577.0	 3142.7	 1.684488	 0.990158	 0.0935	 0.0819	 0.0346	 0.0370	 2.9245	 2.7376	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	200	     0
08/10/18 22:22:15	OT	DENEB          	 2.6835	 1.1201	 3559.0	 3219.4	 1.675202	 0.825373	 0.1071	 0.0818	 0.0347	 0.0412	 2.9136	 2.4533	PixelFly	L1.5-	160x 60	1.0216	0.1400	0.0600	20	0	 5	150	 200	196	     0
