
date: 10/09/2018 07:44:24.224	code: Info	text: Focus Server started at port 3340....
date: 10/09/2018 07:53:45.883	code: Info	text: self.ping()
date: 10/09/2018 07:53:45.883	code: Info	text: 0
date: 10/09/2018 07:54:00.916	code: Info	text: Connected by ('127.0.0.1', 4759) --> command: ping
date: 10/09/2018 07:54:00.916	code: Info	text: self.ping()
date: 10/09/2018 07:54:00.916	code: Info	text: 0
date: 10/09/2018 07:54:15.949	code: Info	text: Connected by ('127.0.0.1', 4764) --> command: ping
date: 10/09/2018 07:54:15.949	code: Info	text: self.ping()
date: 10/09/2018 07:54:15.949	code: Info	text: 0
date: 10/09/2018 07:54:30.998	code: Info	text: Connected by ('127.0.0.1', 4775) --> command: ping
date: 10/09/2018 07:54:30.998	code: Info	text: self.ping()
date: 10/09/2018 07:54:30.998	code: Info	text: 0
date: 10/09/2018 07:54:46.031	code: Info	text: Connected by ('127.0.0.1', 4780) --> command: ping
date: 10/09/2018 07:54:46.031	code: Info	text: self.ping()
date: 10/09/2018 07:54:46.031	code: Info	text: 0
date: 10/09/2018 07:55:01.064	code: Info	text: Connected by ('127.0.0.1', 4792) --> command: ping
date: 10/09/2018 07:55:01.080	code: Info	text: self.ping()
date: 10/09/2018 07:55:01.080	code: Info	text: 0
date: 10/09/2018 07:55:16.113	code: Info	text: Connected by ('127.0.0.1', 4797) --> command: ping
date: 10/09/2018 07:55:16.113	code: Info	text: self.ping()
date: 10/09/2018 07:55:16.113	code: Info	text: 0
date: 10/09/2018 07:55:31.146	code: Info	text: Connected by ('127.0.0.1', 4803) --> command: ping
date: 10/09/2018 07:55:31.146	code: Info	text: self.ping()
date: 10/09/2018 07:55:31.146	code: Info	text: 0
date: 10/09/2018 07:55:46.082	code: Info	text: Connected by ('127.0.0.1', 4809) --> command: ping
date: 10/09/2018 07:55:46.082	code: Info	text: self.ping()
date: 10/09/2018 07:55:46.082	code: Info	text: 0
date: 10/09/2018 07:56:01.115	code: Info	text: Connected by ('127.0.0.1', 4814) --> command: ping
date: 10/09/2018 07:56:01.115	code: Info	text: self.ping()
date: 10/09/2018 07:56:01.115	code: Info	text: 0
date: 10/09/2018 07:56:16.148	code: Info	text: Connected by ('127.0.0.1', 4819) --> command: ping
date: 10/09/2018 07:56:16.148	code: Info	text: self.ping()
date: 10/09/2018 07:56:16.148	code: Info	text: 0
date: 10/09/2018 07:56:31.197	code: Info	text: Connected by ('127.0.0.1', 4825) --> command: ping
date: 10/09/2018 07:56:31.197	code: Info	text: self.ping()
date: 10/09/2018 07:56:31.197	code: Info	text: 0
date: 10/09/2018 07:56:46.261	code: Info	text: Connected by ('127.0.0.1', 4830) --> command: ping
date: 10/09/2018 07:56:46.261	code: Info	text: self.ping()
date: 10/09/2018 07:56:46.261	code: Info	text: 0
date: 10/09/2018 07:57:01.294	code: Info	text: Connected by ('127.0.0.1', 4835) --> command: ping
date: 10/09/2018 07:57:01.294	code: Info	text: self.ping()
date: 10/09/2018 07:57:01.294	code: Info	text: 0
date: 10/09/2018 07:57:16.327	code: Info	text: Connected by ('127.0.0.1', 4840) --> command: ping
date: 10/09/2018 07:57:16.343	code: Info	text: self.ping()
date: 10/09/2018 07:57:16.343	code: Info	text: 0
date: 10/09/2018 07:57:31.376	code: Info	text: Connected by ('127.0.0.1', 4846) --> command: ping
date: 10/09/2018 07:57:31.376	code: Info	text: self.ping()
date: 10/09/2018 07:57:31.376	code: Info	text: 0
date: 10/09/2018 07:57:46.409	code: Info	text: Connected by ('127.0.0.1', 4851) --> command: ping
date: 10/09/2018 07:57:46.409	code: Info	text: self.ping()
date: 10/09/2018 07:57:46.409	code: Info	text: 0
date: 10/09/2018 07:58:01.442	code: Info	text: Connected by ('127.0.0.1', 4856) --> command: ping
date: 10/09/2018 07:58:01.442	code: Info	text: self.ping()
date: 10/09/2018 07:58:01.442	code: Info	text: 0
date: 10/09/2018 07:58:16.475	code: Info	text: Connected by ('127.0.0.1', 4861) --> command: ping
date: 10/09/2018 07:58:16.475	code: Info	text: self.ping()
date: 10/09/2018 07:58:16.475	code: Info	text: 0
date: 10/09/2018 07:58:31.508	code: Info	text: Connected by ('127.0.0.1', 4867) --> command: ping
date: 10/09/2018 07:58:31.508	code: Info	text: self.ping()
date: 10/09/2018 07:58:31.508	code: Info	text: 0
date: 10/09/2018 07:58:46.541	code: Info	text: Connected by ('127.0.0.1', 4872) --> command: ping
date: 10/09/2018 07:58:46.541	code: Info	text: self.ping()
date: 10/09/2018 07:58:46.541	code: Info	text: 0
date: 10/09/2018 07:59:01.574	code: Info	text: Connected by ('127.0.0.1', 4877) --> command: ping
date: 10/09/2018 07:59:01.574	code: Info	text: self.ping()
date: 10/09/2018 07:59:01.574	code: Info	text: 0
date: 10/09/2018 07:59:16.623	code: Info	text: Connected by ('127.0.0.1', 4882) --> command: ping
date: 10/09/2018 07:59:16.623	code: Info	text: self.ping()
date: 10/09/2018 07:59:16.623	code: Info	text: 0
date: 10/09/2018 07:59:31.656	code: Info	text: Connected by ('127.0.0.1', 4888) --> command: ping
date: 10/09/2018 07:59:31.656	code: Info	text: self.ping()
date: 10/09/2018 07:59:31.656	code: Info	text: 0
date: 10/09/2018 07:59:46.689	code: Info	text: Connected by ('127.0.0.1', 4893) --> command: ping
date: 10/09/2018 07:59:46.689	code: Info	text: self.ping()
date: 10/09/2018 07:59:46.689	code: Info	text: 0
date: 10/09/2018 08:00:01.722	code: Info	text: Connected by ('127.0.0.1', 4898) --> command: ping
date: 10/09/2018 08:00:01.722	code: Info	text: self.ping()
date: 10/09/2018 08:00:01.722	code: Info	text: 0
date: 10/09/2018 08:00:16.756	code: Info	text: Connected by ('127.0.0.1', 4903) --> command: ping
date: 10/09/2018 08:00:16.756	code: Info	text: self.ping()
date: 10/09/2018 08:00:16.756	code: Info	text: 0
date: 10/09/2018 08:00:31.835	code: Info	text: Connected by ('127.0.0.1', 4909) --> command: ping
date: 10/09/2018 08:00:31.835	code: Info	text: self.ping()
date: 10/09/2018 08:00:31.835	code: Info	text: 0
date: 10/09/2018 08:00:46.869	code: Info	text: Connected by ('127.0.0.1', 4914) --> command: ping
date: 10/09/2018 08:00:46.869	code: Info	text: self.ping()
date: 10/09/2018 08:00:46.869	code: Info	text: 0
date: 10/09/2018 08:01:01.917	code: Info	text: Connected by ('127.0.0.1', 4919) --> command: ping
date: 10/09/2018 08:01:01.917	code: Info	text: self.ping()
date: 10/09/2018 08:01:01.917	code: Info	text: 0
date: 10/09/2018 08:01:16.950	code: Info	text: Connected by ('127.0.0.1', 4924) --> command: ping
date: 10/09/2018 08:01:16.950	code: Info	text: self.ping()
date: 10/09/2018 08:01:16.950	code: Info	text: 0
date: 10/09/2018 08:01:31.983	code: Info	text: Connected by ('127.0.0.1', 4930) --> command: ping
date: 10/09/2018 08:01:31.983	code: Info	text: self.ping()
date: 10/09/2018 08:01:31.983	code: Info	text: 0
date: 10/09/2018 08:01:47.016	code: Info	text: Connected by ('127.0.0.1', 4935) --> command: ping
date: 10/09/2018 08:01:47.016	code: Info	text: self.ping()
date: 10/09/2018 08:01:47.032	code: Info	text: 0
date: 10/09/2018 08:02:02.065	code: Info	text: Connected by ('127.0.0.1', 4940) --> command: ping
date: 10/09/2018 08:02:02.065	code: Info	text: self.ping()
date: 10/09/2018 08:02:02.065	code: Info	text: 0
date: 10/09/2018 08:02:17.098	code: Info	text: Connected by ('127.0.0.1', 4945) --> command: ping
date: 10/09/2018 08:02:17.098	code: Info	text: self.ping()
date: 10/09/2018 08:02:17.098	code: Info	text: 0
date: 10/09/2018 08:02:32.131	code: Info	text: Connected by ('127.0.0.1', 4951) --> command: ping
date: 10/09/2018 08:02:32.131	code: Info	text: self.ping()
date: 10/09/2018 08:02:32.131	code: Info	text: 0
date: 10/09/2018 08:02:47.164	code: Info	text: Connected by ('127.0.0.1', 4956) --> command: ping
date: 10/09/2018 08:02:47.164	code: Info	text: self.ping()
date: 10/09/2018 08:02:47.164	code: Info	text: 0
date: 10/09/2018 08:03:02.197	code: Info	text: Connected by ('127.0.0.1', 4961) --> command: ping
date: 10/09/2018 08:03:02.197	code: Info	text: self.ping()
date: 10/09/2018 08:03:02.197	code: Info	text: 0
date: 10/09/2018 08:03:17.231	code: Info	text: Connected by ('127.0.0.1', 4966) --> command: ping
date: 10/09/2018 08:03:17.231	code: Info	text: self.ping()
date: 10/09/2018 08:03:17.246	code: Info	text: 0
date: 10/09/2018 08:03:32.264	code: Info	text: Connected by ('127.0.0.1', 4972) --> command: ping
date: 10/09/2018 08:03:32.279	code: Info	text: self.ping()
date: 10/09/2018 08:03:32.279	code: Info	text: 0
date: 10/09/2018 08:03:47.344	code: Info	text: Connected by ('127.0.0.1', 4977) --> command: ping
date: 10/09/2018 08:03:47.344	code: Info	text: self.ping()
date: 10/09/2018 08:03:47.359	code: Info	text: 0
date: 10/09/2018 08:04:02.377	code: Info	text: Connected by ('127.0.0.1', 4982) --> command: ping
date: 10/09/2018 08:04:02.392	code: Info	text: self.ping()
date: 10/09/2018 08:04:02.392	code: Info	text: 0
date: 10/09/2018 08:04:17.425	code: Info	text: Connected by ('127.0.0.1', 4988) --> command: ping
date: 10/09/2018 08:04:17.425	code: Info	text: self.ping()
date: 10/09/2018 08:04:17.425	code: Info	text: 0
date: 10/09/2018 08:04:32.474	code: Info	text: Connected by ('127.0.0.1', 4994) --> command: ping
date: 10/09/2018 08:04:32.474	code: Info	text: self.ping()
date: 10/09/2018 08:04:32.474	code: Info	text: 0
date: 10/09/2018 08:04:47.507	code: Info	text: Connected by ('127.0.0.1', 5000) --> command: ping
date: 10/09/2018 08:04:47.507	code: Info	text: self.ping()
date: 10/09/2018 08:04:47.507	code: Info	text: 0
date: 10/09/2018 08:05:02.556	code: Info	text: Connected by ('127.0.0.1', 1029) --> command: ping
date: 10/09/2018 08:05:02.556	code: Info	text: self.ping()
date: 10/09/2018 08:05:02.556	code: Info	text: 0
date: 10/09/2018 08:05:17.589	code: Info	text: Connected by ('127.0.0.1', 1034) --> command: ping
date: 10/09/2018 08:05:17.589	code: Info	text: self.ping()
date: 10/09/2018 08:05:17.589	code: Info	text: 0
date: 10/09/2018 08:05:32.638	code: Info	text: Connected by ('127.0.0.1', 1046) --> command: ping
date: 10/09/2018 08:05:32.638	code: Info	text: self.ping()
date: 10/09/2018 08:05:32.638	code: Info	text: 0
date: 10/09/2018 08:05:47.568	code: Info	text: Connected by ('127.0.0.1', 1057) --> command: ping
date: 10/09/2018 08:05:47.568	code: Info	text: self.ping()
date: 10/09/2018 08:05:47.568	code: Info	text: 0
date: 10/09/2018 08:06:02.601	code: Info	text: Connected by ('127.0.0.1', 1062) --> command: ping
date: 10/09/2018 08:06:02.601	code: Info	text: self.ping()
date: 10/09/2018 08:06:02.601	code: Info	text: 0
date: 10/09/2018 08:06:17.634	code: Info	text: Connected by ('127.0.0.1', 1067) --> command: ping
date: 10/09/2018 08:06:17.634	code: Info	text: self.ping()
date: 10/09/2018 08:06:17.634	code: Info	text: 0
date: 10/09/2018 08:06:32.667	code: Info	text: Connected by ('127.0.0.1', 1073) --> command: ping
date: 10/09/2018 08:06:32.667	code: Info	text: self.ping()
date: 10/09/2018 08:06:32.667	code: Info	text: 0
date: 10/09/2018 08:06:47.700	code: Info	text: Connected by ('127.0.0.1', 1078) --> command: ping
date: 10/09/2018 08:06:47.700	code: Info	text: self.ping()
date: 10/09/2018 08:06:47.700	code: Info	text: 0
date: 10/09/2018 08:07:02.765	code: Info	text: Connected by ('127.0.0.1', 1083) --> command: ping
date: 10/09/2018 08:07:02.765	code: Info	text: self.ping()
date: 10/09/2018 08:07:02.765	code: Info	text: 0
date: 10/09/2018 08:07:17.798	code: Info	text: Connected by ('127.0.0.1', 1088) --> command: ping
date: 10/09/2018 08:07:17.798	code: Info	text: self.ping()
date: 10/09/2018 08:07:17.798	code: Info	text: 0
date: 10/09/2018 08:07:32.831	code: Info	text: Connected by ('127.0.0.1', 1094) --> command: ping
date: 10/09/2018 08:07:32.831	code: Info	text: self.ping()
date: 10/09/2018 08:07:32.831	code: Info	text: 0
date: 10/09/2018 08:07:47.864	code: Info	text: Connected by ('127.0.0.1', 1099) --> command: ping
date: 10/09/2018 08:07:47.864	code: Info	text: self.ping()
date: 10/09/2018 08:07:47.864	code: Info	text: 0
date: 10/09/2018 08:08:02.897	code: Info	text: Connected by ('127.0.0.1', 1104) --> command: ping
date: 10/09/2018 08:08:02.897	code: Info	text: self.ping()
date: 10/09/2018 08:08:02.897	code: Info	text: 0
date: 10/09/2018 08:08:17.930	code: Info	text: Connected by ('127.0.0.1', 1109) --> command: ping
date: 10/09/2018 08:08:17.930	code: Info	text: self.ping()
date: 10/09/2018 08:08:17.930	code: Info	text: 0
date: 10/09/2018 08:08:32.963	code: Info	text: Connected by ('127.0.0.1', 1115) --> command: ping
date: 10/09/2018 08:08:32.963	code: Info	text: self.ping()
date: 10/09/2018 08:08:32.963	code: Info	text: 0
date: 10/09/2018 08:08:48.012	code: Info	text: Connected by ('127.0.0.1', 1120) --> command: ping
date: 10/09/2018 08:08:48.012	code: Info	text: self.ping()
date: 10/09/2018 08:08:48.012	code: Info	text: 0
date: 10/09/2018 08:09:03.045	code: Info	text: Connected by ('127.0.0.1', 1125) --> command: ping
date: 10/09/2018 08:09:03.045	code: Info	text: self.ping()
date: 10/09/2018 08:09:03.045	code: Info	text: 0
date: 10/09/2018 08:09:18.078	code: Info	text: Connected by ('127.0.0.1', 1132) --> command: ping
date: 10/09/2018 08:09:18.078	code: Info	text: self.ping()
date: 10/09/2018 08:09:18.078	code: Info	text: 0
date: 10/09/2018 08:09:33.111	code: Info	text: Connected by ('127.0.0.1', 1138) --> command: ping
date: 10/09/2018 08:09:33.111	code: Info	text: self.ping()
date: 10/09/2018 08:09:33.111	code: Info	text: 0
date: 10/09/2018 08:09:48.144	code: Info	text: Connected by ('127.0.0.1', 1143) --> command: ping
date: 10/09/2018 08:09:48.144	code: Info	text: self.ping()
date: 10/09/2018 08:09:48.144	code: Info	text: 0
date: 10/09/2018 08:10:03.177	code: Info	text: Connected by ('127.0.0.1', 1148) --> command: ping
date: 10/09/2018 08:10:03.177	code: Info	text: self.ping()
date: 10/09/2018 08:10:03.177	code: Info	text: 0
date: 10/09/2018 08:10:18.257	code: Info	text: Connected by ('127.0.0.1', 1153) --> command: ping
date: 10/09/2018 08:10:18.257	code: Info	text: self.ping()
date: 10/09/2018 08:10:18.257	code: Info	text: 0
date: 10/09/2018 08:10:33.290	code: Info	text: Connected by ('127.0.0.1', 1159) --> command: ping
date: 10/09/2018 08:10:33.290	code: Info	text: self.ping()
date: 10/09/2018 08:10:33.290	code: Info	text: 0
date: 10/09/2018 08:10:48.323	code: Info	text: Connected by ('127.0.0.1', 1164) --> command: ping
date: 10/09/2018 08:10:48.323	code: Info	text: self.ping()
date: 10/09/2018 08:10:48.323	code: Info	text: 0
date: 10/09/2018 08:11:03.356	code: Info	text: Connected by ('127.0.0.1', 1169) --> command: ping
date: 10/09/2018 08:11:03.356	code: Info	text: self.ping()
date: 10/09/2018 08:11:03.356	code: Info	text: 0
date: 10/09/2018 08:11:18.390	code: Info	text: Connected by ('127.0.0.1', 1174) --> command: ping
date: 10/09/2018 08:11:18.390	code: Info	text: self.ping()
date: 10/09/2018 08:11:18.405	code: Info	text: 0
date: 10/09/2018 08:11:33.438	code: Info	text: Connected by ('127.0.0.1', 1180) --> command: ping
date: 10/09/2018 08:11:33.438	code: Info	text: self.ping()
date: 10/09/2018 08:11:33.438	code: Info	text: 0
date: 10/09/2018 08:11:48.471	code: Info	text: Connected by ('127.0.0.1', 1185) --> command: ping
date: 10/09/2018 08:11:48.471	code: Info	text: self.ping()
date: 10/09/2018 08:11:48.471	code: Info	text: 0
date: 10/09/2018 08:12:03.504	code: Info	text: Connected by ('127.0.0.1', 1190) --> command: ping
date: 10/09/2018 08:12:03.504	code: Info	text: self.ping()
date: 10/09/2018 08:12:03.504	code: Info	text: 0
date: 10/09/2018 08:12:18.553	code: Info	text: Connected by ('127.0.0.1', 1195) --> command: ping
date: 10/09/2018 08:12:18.553	code: Info	text: self.ping()
date: 10/09/2018 08:12:18.553	code: Info	text: 0
date: 10/09/2018 08:12:33.586	code: Info	text: Connected by ('127.0.0.1', 1201) --> command: ping
date: 10/09/2018 08:12:33.586	code: Info	text: self.ping()
date: 10/09/2018 08:12:33.586	code: Info	text: 0
date: 10/09/2018 08:12:48.619	code: Info	text: Connected by ('127.0.0.1', 1206) --> command: ping
date: 10/09/2018 08:12:48.619	code: Info	text: self.ping()
date: 10/09/2018 08:12:48.619	code: Info	text: 0
date: 10/09/2018 08:13:03.652	code: Info	text: Connected by ('127.0.0.1', 1211) --> command: ping
date: 10/09/2018 08:13:03.652	code: Info	text: self.ping()
date: 10/09/2018 08:13:03.652	code: Info	text: 0
date: 10/09/2018 08:13:18.685	code: Info	text: Connected by ('127.0.0.1', 1226) --> command: ping
date: 10/09/2018 08:13:18.685	code: Info	text: self.ping()
date: 10/09/2018 08:13:18.685	code: Info	text: 0
date: 10/09/2018 08:13:33.765	code: Info	text: Connected by ('127.0.0.1', 1232) --> command: ping
date: 10/09/2018 08:13:33.765	code: Info	text: self.ping()
date: 10/09/2018 08:13:33.765	code: Info	text: 0
date: 10/09/2018 08:13:48.798	code: Info	text: Connected by ('127.0.0.1', 1237) --> command: ping
date: 10/09/2018 08:13:48.798	code: Info	text: self.ping()
date: 10/09/2018 08:13:48.798	code: Info	text: 0
date: 10/09/2018 08:14:03.831	code: Info	text: Connected by ('127.0.0.1', 1242) --> command: ping
date: 10/09/2018 08:14:03.831	code: Info	text: self.ping()
date: 10/09/2018 08:14:03.831	code: Info	text: 0
date: 10/09/2018 08:14:18.865	code: Info	text: Connected by ('127.0.0.1', 1248) --> command: ping
date: 10/09/2018 08:14:18.865	code: Info	text: self.ping()
date: 10/09/2018 08:14:18.865	code: Info	text: 0
date: 10/09/2018 08:14:33.898	code: Info	text: Connected by ('127.0.0.1', 1254) --> command: ping
date: 10/09/2018 08:14:33.898	code: Info	text: self.ping()
date: 10/09/2018 08:14:33.898	code: Info	text: 0
date: 10/09/2018 08:14:48.931	code: Info	text: Connected by ('127.0.0.1', 1259) --> command: ping
date: 10/09/2018 08:14:48.931	code: Info	text: self.ping()
date: 10/09/2018 08:14:48.931	code: Info	text: 0
date: 10/09/2018 08:15:03.964	code: Info	text: Connected by ('127.0.0.1', 1265) --> command: ping
date: 10/09/2018 08:15:03.964	code: Info	text: self.ping()
date: 10/09/2018 08:15:03.964	code: Info	text: 0
date: 10/09/2018 08:15:18.997	code: Info	text: Connected by ('127.0.0.1', 1271) --> command: ping
date: 10/09/2018 08:15:18.997	code: Info	text: self.ping()
date: 10/09/2018 08:15:18.997	code: Info	text: 0
date: 10/09/2018 08:15:34.046	code: Info	text: Connected by ('127.0.0.1', 1277) --> command: ping
date: 10/09/2018 08:15:34.046	code: Info	text: self.ping()
date: 10/09/2018 08:15:34.046	code: Info	text: 0
date: 10/09/2018 08:15:48.996	code: Info	text: Connected by ('127.0.0.1', 1283) --> command: ping
date: 10/09/2018 08:15:48.996	code: Info	text: self.ping()
date: 10/09/2018 08:15:48.996	code: Info	text: 0
date: 10/09/2018 08:16:04.029	code: Info	text: Connected by ('127.0.0.1', 1288) --> command: ping
date: 10/09/2018 08:16:04.029	code: Info	text: self.ping()
date: 10/09/2018 08:16:04.029	code: Info	text: 0
date: 10/09/2018 08:16:19.062	code: Info	text: Connected by ('127.0.0.1', 1293) --> command: ping
date: 10/09/2018 08:16:19.062	code: Info	text: self.ping()
date: 10/09/2018 08:16:19.062	code: Info	text: 0
date: 10/09/2018 08:16:34.095	code: Info	text: Connected by ('127.0.0.1', 1299) --> command: ping
date: 10/09/2018 08:16:34.095	code: Info	text: self.ping()
date: 10/09/2018 08:16:34.095	code: Info	text: 0
date: 10/09/2018 08:16:49.159	code: Info	text: Connected by ('127.0.0.1', 1304) --> command: ping
date: 10/09/2018 08:16:49.159	code: Info	text: self.ping()
date: 10/09/2018 08:16:49.159	code: Info	text: 0
date: 10/09/2018 08:17:04.208	code: Info	text: Connected by ('127.0.0.1', 1309) --> command: ping
date: 10/09/2018 08:17:04.208	code: Info	text: self.ping()
date: 10/09/2018 08:17:04.208	code: Info	text: 0
date: 10/09/2018 08:17:19.241	code: Info	text: Connected by ('127.0.0.1', 1314) --> command: ping
date: 10/09/2018 08:17:19.241	code: Info	text: self.ping()
date: 10/09/2018 08:17:19.241	code: Info	text: 0
date: 10/09/2018 08:17:34.274	code: Info	text: Connected by ('127.0.0.1', 1320) --> command: ping
date: 10/09/2018 08:17:34.274	code: Info	text: self.ping()
date: 10/09/2018 08:17:34.274	code: Info	text: 0
date: 10/09/2018 08:17:49.307	code: Info	text: Connected by ('127.0.0.1', 1326) --> command: ping
date: 10/09/2018 08:17:49.307	code: Info	text: self.ping()
date: 10/09/2018 08:17:49.307	code: Info	text: 0
date: 10/09/2018 08:18:04.340	code: Info	text: Connected by ('127.0.0.1', 1331) --> command: ping
date: 10/09/2018 08:18:04.340	code: Info	text: self.ping()
date: 10/09/2018 08:18:04.340	code: Info	text: 0
date: 10/09/2018 08:18:19.373	code: Info	text: Connected by ('127.0.0.1', 1337) --> command: ping
date: 10/09/2018 08:18:19.373	code: Info	text: self.ping()
date: 10/09/2018 08:18:19.373	code: Info	text: 0
date: 10/09/2018 08:18:34.406	code: Info	text: Connected by ('127.0.0.1', 1343) --> command: ping
