
date: 15/02/2019 19:20:41.760	code: Info	text: Init connection with serial port (COM8:9600)
date: 15/02/2019 19:20:41.775	code: Info	text: Done
date: 15/02/2019 19:20:41.791	code: Info	text: Focus Server started at port 3340....
date: 15/02/2019 19:20:42.088	code: Info	text: Connected by ('127.0.0.1', 2692) --> command: ping
date: 15/02/2019 19:20:42.088	code: Info	text: self.ping()
date: 15/02/2019 19:20:42.088	code: Info	text: OK
date: 15/02/2019 19:21:06.775	code: Info	text: Connected by ('127.0.0.1', 2696) --> command: ping
date: 15/02/2019 19:21:06.775	code: Info	text: self.ping()
date: 15/02/2019 19:21:06.775	code: Info	text: OK
date: 15/02/2019 19:21:46.932	code: Info	text: Connected by ('127.0.0.1', 2711) --> command: ping
date: 15/02/2019 19:21:46.932	code: Info	text: self.ping()
date: 15/02/2019 19:21:46.932	code: Info	text: OK
date: 15/02/2019 19:22:14.510	code: Info	text: Connected by ('127.0.0.1', 2721) --> command: ping
date: 15/02/2019 19:22:14.510	code: Info	text: self.ping()
date: 15/02/2019 19:22:14.510	code: Info	text: OK
date: 15/02/2019 19:22:32.650	code: Info	text: Connected by ('127.0.0.1', 2734) --> command: ping
date: 15/02/2019 19:22:32.650	code: Info	text: self.ping()
date: 15/02/2019 19:22:32.650	code: Info	text: OK
date: 15/02/2019 19:22:51.463	code: Info	text: Connected by ('127.0.0.1', 2741) --> command: ping
date: 15/02/2019 19:22:51.463	code: Info	text: self.ping()
date: 15/02/2019 19:22:51.463	code: Info	text: OK
date: 15/02/2019 19:23:09.791	code: Info	text: Connected by ('127.0.0.1', 2747) --> command: ping
date: 15/02/2019 19:23:09.791	code: Info	text: self.ping()
date: 15/02/2019 19:23:09.791	code: Info	text: OK
date: 15/02/2019 19:23:27.400	code: Info	text: Connected by ('127.0.0.1', 2755) --> command: ping
date: 15/02/2019 19:23:27.400	code: Info	text: self.ping()
date: 15/02/2019 19:23:27.400	code: Info	text: OK
date: 15/02/2019 19:23:46.197	code: Info	text: Connected by ('127.0.0.1', 2768) --> command: ping
date: 15/02/2019 19:23:46.197	code: Info	text: self.ping()
date: 15/02/2019 19:23:46.197	code: Info	text: OK
date: 15/02/2019 19:24:04.666	code: Info	text: Connected by ('127.0.0.1', 2775) --> command: ping
date: 15/02/2019 19:24:04.666	code: Info	text: self.ping()
date: 15/02/2019 19:24:04.666	code: Info	text: OK
date: 15/02/2019 19:24:23.025	code: Info	text: Connected by ('127.0.0.1', 2782) --> command: ping
date: 15/02/2019 19:24:23.025	code: Info	text: self.ping()
date: 15/02/2019 19:24:23.025	code: Info	text: OK
