
date: 24/09/2018 07:40:14.240	code: Info	text: Focus Server started at port 3340....
date: 24/09/2018 07:49:36.201	code: Info	text: self.get_pos()
date: 24/09/2018 07:49:36.216	code: Info	text: 0.114120483
date: 24/09/2018 07:49:42.108	code: Info	text: Connected by ('127.0.0.1', 4695) --> command: ping
date: 24/09/2018 07:49:42.108	code: Info	text: self.ping()
date: 24/09/2018 07:49:42.108	code: Info	text: 0.114120483
date: 24/09/2018 07:49:57.141	code: Info	text: Connected by ('127.0.0.1', 4703) --> command: ping
date: 24/09/2018 07:49:57.141	code: Info	text: self.ping()
date: 24/09/2018 07:49:57.141	code: Info	text: 0.114120483
date: 24/09/2018 07:50:12.174	code: Info	text: Connected by ('127.0.0.1', 4708) --> command: ping
date: 24/09/2018 07:50:12.174	code: Info	text: self.ping()
date: 24/09/2018 07:50:12.174	code: Info	text: 0.114120483
date: 24/09/2018 07:50:27.222	code: Info	text: Connected by ('127.0.0.1', 4714) --> command: ping
date: 24/09/2018 07:50:27.222	code: Info	text: self.ping()
date: 24/09/2018 07:50:27.222	code: Info	text: 0.114120483
date: 24/09/2018 07:50:43.943	code: Info	text: Connected by ('127.0.0.1', 4724) --> command: ping
date: 24/09/2018 07:50:43.943	code: Info	text: self.ping()
date: 24/09/2018 07:50:43.943	code: Info	text: 0.114120483
date: 24/09/2018 07:50:58.804	code: Info	text: Connected by ('127.0.0.1', 4734) --> command: fwd_time:1
date: 24/09/2018 07:50:58.820	code: Info	text: self.fwd_time(1)
date: 24/09/2018 07:50:59.148	code: Info	text: OK
date: 24/09/2018 07:50:59.164	code: Info	text: Connected by ('127.0.0.1', 4735) --> command: get_pos
date: 24/09/2018 07:50:59.164	code: Info	text: self.get_pos()
date: 24/09/2018 07:50:59.164	code: Info	text: 0.114303589
date: 24/09/2018 07:50:59.398	code: Info	text: Connected by ('127.0.0.1', 4740) --> command: ping
date: 24/09/2018 07:50:59.398	code: Info	text: self.ping()
date: 24/09/2018 07:50:59.398	code: Info	text: 0.114303589
date: 24/09/2018 07:51:14.447	code: Info	text: Connected by ('127.0.0.1', 4752) --> command: ping
date: 24/09/2018 07:51:14.447	code: Info	text: self.ping()
date: 24/09/2018 07:51:14.447	code: Info	text: 0.114303589
date: 24/09/2018 07:51:29.496	code: Info	text: Connected by ('127.0.0.1', 4758) --> command: ping
date: 24/09/2018 07:51:29.496	code: Info	text: self.ping()
date: 24/09/2018 07:51:29.496	code: Info	text: 0.114303589
date: 24/09/2018 07:51:44.529	code: Info	text: Connected by ('127.0.0.1', 4763) --> command: ping
date: 24/09/2018 07:51:44.529	code: Info	text: self.ping()
date: 24/09/2018 07:51:44.529	code: Info	text: 0.114303589
date: 24/09/2018 07:51:59.562	code: Info	text: Connected by ('127.0.0.1', 4769) --> command: ping
date: 24/09/2018 07:51:59.562	code: Info	text: self.ping()
date: 24/09/2018 07:51:59.562	code: Info	text: 0.114303589
date: 24/09/2018 07:52:15.704	code: Info	text: Connected by ('127.0.0.1', 4781) --> command: ping
date: 24/09/2018 07:52:15.704	code: Info	text: self.ping()
date: 24/09/2018 07:52:15.704	code: Info	text: 0.114303589
date: 24/09/2018 07:52:31.015	code: Info	text: Connected by ('127.0.0.1', 4794) --> command: ping
date: 24/09/2018 07:52:31.015	code: Info	text: self.ping()
date: 24/09/2018 07:52:31.015	code: Info	text: 0.114303589
date: 24/09/2018 07:52:46.048	code: Info	text: Connected by ('127.0.0.1', 4799) --> command: ping
date: 24/09/2018 07:52:46.048	code: Info	text: self.ping()
date: 24/09/2018 07:52:46.048	code: Info	text: 0.114303589
date: 24/09/2018 07:53:01.081	code: Info	text: Connected by ('127.0.0.1', 4804) --> command: ping
date: 24/09/2018 07:53:01.081	code: Info	text: self.ping()
date: 24/09/2018 07:53:01.081	code: Info	text: 0.114303589
date: 24/09/2018 07:53:16.114	code: Info	text: Connected by ('127.0.0.1', 4810) --> command: ping
date: 24/09/2018 07:53:16.114	code: Info	text: self.ping()
date: 24/09/2018 07:53:16.114	code: Info	text: 0.114303589
date: 24/09/2018 07:53:33.101	code: Info	text: Connected by ('127.0.0.1', 4818) --> command: ping
date: 24/09/2018 07:53:33.101	code: Info	text: self.ping()
date: 24/09/2018 07:53:33.101	code: Info	text: 0.114303589
date: 24/09/2018 07:53:48.462	code: Info	text: Connected by ('127.0.0.1', 4834) --> command: ping
date: 24/09/2018 07:53:48.462	code: Info	text: self.ping()
date: 24/09/2018 07:53:48.462	code: Info	text: 0.114303589
date: 24/09/2018 07:54:03.495	code: Info	text: Connected by ('127.0.0.1', 4839) --> command: ping
date: 24/09/2018 07:54:03.495	code: Info	text: self.ping()
date: 24/09/2018 07:54:03.495	code: Info	text: 0.114303589
date: 24/09/2018 07:54:18.528	code: Info	text: Connected by ('127.0.0.1', 4845) --> command: ping
date: 24/09/2018 07:54:18.528	code: Info	text: self.ping()
date: 24/09/2018 07:54:18.528	code: Info	text: 0.114303589
date: 24/09/2018 07:54:33.577	code: Info	text: Connected by ('127.0.0.1', 4855) --> command: ping
date: 24/09/2018 07:54:33.577	code: Info	text: self.ping()
date: 24/09/2018 07:54:33.577	code: Info	text: 0.114303589
date: 24/09/2018 07:54:50.297	code: Info	text: Connected by ('127.0.0.1', 4862) --> command: ping
date: 24/09/2018 07:54:50.297	code: Info	text: self.ping()
date: 24/09/2018 07:54:50.297	code: Info	text: 0.114303589
date: 24/09/2018 07:55:05.924	code: Info	text: Connected by ('127.0.0.1', 4883) --> command: ping
date: 24/09/2018 07:55:05.924	code: Info	text: self.ping()
date: 24/09/2018 07:55:05.924	code: Info	text: 0.114303589
date: 24/09/2018 07:55:20.957	code: Info	text: Connected by ('127.0.0.1', 4891) --> command: ping
date: 24/09/2018 07:55:20.957	code: Info	text: self.ping()
date: 24/09/2018 07:55:20.957	code: Info	text: 0.114303589
date: 24/09/2018 07:55:35.991	code: Info	text: Connected by ('127.0.0.1', 4896) --> command: ping
date: 24/09/2018 07:55:36.006	code: Info	text: self.ping()
date: 24/09/2018 07:55:36.006	code: Info	text: 0.114303589
date: 24/09/2018 07:55:51.024	code: Info	text: Connected by ('127.0.0.1', 4901) --> command: ping
date: 24/09/2018 07:55:51.024	code: Info	text: self.ping()
date: 24/09/2018 07:55:51.039	code: Info	text: 0.114303589
date: 24/09/2018 07:56:06.072	code: Info	text: Connected by ('127.0.0.1', 4906) --> command: ping
date: 24/09/2018 07:56:06.072	code: Info	text: self.ping()
date: 24/09/2018 07:56:06.072	code: Info	text: 0.114303589
date: 24/09/2018 07:56:21.105	code: Info	text: Connected by ('127.0.0.1', 4915) --> command: ping
date: 24/09/2018 07:56:21.105	code: Info	text: self.ping()
date: 24/09/2018 07:56:21.105	code: Info	text: 0.114303589
date: 24/09/2018 07:56:36.138	code: Info	text: Connected by ('127.0.0.1', 4930) --> command: ping
date: 24/09/2018 07:56:36.138	code: Info	text: self.ping()
date: 24/09/2018 07:56:36.138	code: Info	text: 0.114303589
date: 24/09/2018 07:56:51.172	code: Info	text: Connected by ('127.0.0.1', 4935) --> command: ping
date: 24/09/2018 07:56:51.172	code: Info	text: self.ping()
date: 24/09/2018 07:56:51.187	code: Info	text: 0.114303589
date: 24/09/2018 07:57:06.220	code: Info	text: Connected by ('127.0.0.1', 4940) --> command: ping
date: 24/09/2018 07:57:06.220	code: Info	text: self.ping()
date: 24/09/2018 07:57:06.220	code: Info	text: 0.114303589
date: 24/09/2018 07:57:21.253	code: Info	text: Connected by ('127.0.0.1', 4946) --> command: ping
date: 24/09/2018 07:57:21.253	code: Info	text: self.ping()
date: 24/09/2018 07:57:21.253	code: Info	text: 0.114303589
date: 24/09/2018 07:57:36.286	code: Info	text: Connected by ('127.0.0.1', 4951) --> command: ping
date: 24/09/2018 07:57:36.286	code: Info	text: self.ping()
date: 24/09/2018 07:57:36.286	code: Info	text: 0.114303589
date: 24/09/2018 07:57:52.116	code: Info	text: Connected by ('127.0.0.1', 4962) --> command: ping
date: 24/09/2018 07:57:52.116	code: Info	text: self.ping()
date: 24/09/2018 07:57:52.116	code: Info	text: 0.114303589
date: 24/09/2018 07:58:07.259	code: Info	text: Connected by ('127.0.0.1', 4977) --> command: ping
date: 24/09/2018 07:58:07.259	code: Info	text: self.ping()
date: 24/09/2018 07:58:07.259	code: Info	text: 0.114303589
date: 24/09/2018 07:58:22.292	code: Info	text: Connected by ('127.0.0.1', 4993) --> command: ping
date: 24/09/2018 07:58:22.292	code: Info	text: self.ping()
date: 24/09/2018 07:58:22.292	code: Info	text: 0.114303589
date: 24/09/2018 07:58:37.622	code: Info	text: Connected by ('127.0.0.1', 1034) --> command: ping
date: 24/09/2018 07:58:37.622	code: Info	text: self.ping()
date: 24/09/2018 07:58:37.622	code: Info	text: 0.114303589
date: 24/09/2018 07:58:53.608	code: Info	text: Connected by ('127.0.0.1', 1058) --> command: ping
date: 24/09/2018 07:58:53.608	code: Info	text: self.ping()
date: 24/09/2018 07:58:53.608	code: Info	text: 0.114303589
date: 24/09/2018 07:59:08.641	code: Info	text: Connected by ('127.0.0.1', 1072) --> command: ping
date: 24/09/2018 07:59:08.641	code: Info	text: self.ping()
date: 24/09/2018 07:59:08.641	code: Info	text: 0.114303589
date: 24/09/2018 07:59:53.819	code: Info	text: Connected by ('127.0.0.1', 1079) --> command: ping
date: 24/09/2018 07:59:53.819	code: Info	text: self.ping()
date: 24/09/2018 07:59:53.819	code: Info	text: 0.114303589
date: 24/09/2018 08:00:14.837	code: Info	text: Connected by ('127.0.0.1', 1085) --> command: ping
date: 24/09/2018 08:00:14.837	code: Info	text: self.ping()
date: 24/09/2018 08:00:14.837	code: Info	text: 0.114303589
date: 24/09/2018 08:00:30.245	code: Info	text: Connected by ('127.0.0.1', 1098) --> command: ping
date: 24/09/2018 08:00:30.245	code: Info	text: self.ping()
date: 24/09/2018 08:00:30.245	code: Info	text: 0.114303589
date: 24/09/2018 08:00:45.278	code: Info	text: Connected by ('127.0.0.1', 1103) --> command: ping
date: 24/09/2018 08:00:45.278	code: Info	text: self.ping()
date: 24/09/2018 08:00:45.278	code: Info	text: 0.114303589
date: 24/09/2018 08:01:00.327	code: Info	text: Connected by ('127.0.0.1', 1108) --> command: ping
date: 24/09/2018 08:01:00.327	code: Info	text: self.ping()
date: 24/09/2018 08:01:00.327	code: Info	text: 0.114303589
date: 24/09/2018 08:01:15.360	code: Info	text: Connected by ('127.0.0.1', 1114) --> command: ping
date: 24/09/2018 08:01:15.360	code: Info	text: self.ping()
date: 24/09/2018 08:01:15.360	code: Info	text: 0.114303589
date: 24/09/2018 08:01:32.331	code: Info	text: Connected by ('127.0.0.1', 1121) --> command: ping
date: 24/09/2018 08:01:32.331	code: Info	text: self.ping()
date: 24/09/2018 08:01:32.331	code: Info	text: 0.114303589
date: 24/09/2018 08:01:47.801	code: Info	text: Connected by ('127.0.0.1', 1136) --> command: ping
date: 24/09/2018 08:01:47.801	code: Info	text: self.ping()
date: 24/09/2018 08:01:47.801	code: Info	text: 0.114303589
date: 24/09/2018 08:02:20.774	code: Info	text: Connected by ('127.0.0.1', 1144) --> command: ping
date: 24/09/2018 08:02:20.774	code: Info	text: self.ping()
date: 24/09/2018 08:02:20.774	code: Info	text: 0.114303589
date: 24/09/2018 08:03:05.828	code: Info	text: Connected by ('127.0.0.1', 1157) --> command: ping
date: 24/09/2018 08:03:05.828	code: Info	text: self.ping()
date: 24/09/2018 08:03:05.828	code: Info	text: 0.114303589
date: 24/09/2018 08:03:42.411	code: Info	text: Connected by ('127.0.0.1', 1164) --> command: ping
date: 24/09/2018 08:03:42.411	code: Info	text: self.ping()
date: 24/09/2018 08:03:42.411	code: Info	text: 0.114303589
date: 24/09/2018 08:03:59.788	code: Info	text: Connected by ('127.0.0.1', 1182) --> command: ping
date: 24/09/2018 08:03:59.788	code: Info	text: self.ping()
date: 24/09/2018 08:03:59.788	code: Info	text: 0.114303589
date: 24/09/2018 08:04:15.055	code: Info	text: Connected by ('127.0.0.1', 1197) --> command: ping
date: 24/09/2018 08:04:15.055	code: Info	text: self.ping()
date: 24/09/2018 08:04:15.055	code: Info	text: 0.114303589
date: 24/09/2018 08:04:30.120	code: Info	text: Connected by ('127.0.0.1', 1213) --> command: ping
date: 24/09/2018 08:04:30.120	code: Info	text: self.ping()
date: 24/09/2018 08:04:30.120	code: Info	text: 0.114303589
date: 24/09/2018 08:04:46.606	code: Info	text: Connected by ('127.0.0.1', 1229) --> command: ping
date: 24/09/2018 08:04:46.606	code: Info	text: self.ping()
date: 24/09/2018 08:04:46.606	code: Info	text: 0.114303589
date: 24/09/2018 08:05:31.643	code: Info	text: Connected by ('127.0.0.1', 1241) --> command: ping
date: 24/09/2018 08:05:31.643	code: Info	text: self.ping()
date: 24/09/2018 08:05:31.643	code: Info	text: 0.114303589
date: 24/09/2018 08:06:12.304	code: Info	text: Connected by ('127.0.0.1', 1247) --> command: ping
date: 24/09/2018 08:06:12.304	code: Info	text: self.ping()
date: 24/09/2018 08:06:12.304	code: Info	text: 0.114303589
date: 24/09/2018 08:06:27.337	code: Info	text: Connected by ('127.0.0.1', 1253) --> command: ping
date: 24/09/2018 08:06:27.337	code: Info	text: self.ping()
date: 24/09/2018 08:06:27.337	code: Info	text: 0.114303589
date: 24/09/2018 08:06:42.370	code: Info	text: Connected by ('127.0.0.1', 1258) --> command: ping
date: 24/09/2018 08:06:42.370	code: Info	text: self.ping()
date: 24/09/2018 08:06:42.370	code: Info	text: 0.114303589
date: 24/09/2018 08:06:57.419	code: Info	text: Connected by ('127.0.0.1', 1264) --> command: ping
date: 24/09/2018 08:06:57.419	code: Info	text: self.ping()
date: 24/09/2018 08:06:57.419	code: Info	text: 0.114303589
date: 24/09/2018 08:07:12.452	code: Info	text: Connected by ('127.0.0.1', 1271) --> command: ping
date: 24/09/2018 08:07:12.452	code: Info	text: self.ping()
date: 24/09/2018 08:07:12.452	code: Info	text: 0.114303589
date: 24/09/2018 08:07:43.409	code: Info	text: Connected by ('127.0.0.1', 1280) --> command: ping
date: 24/09/2018 08:07:43.409	code: Info	text: self.ping()
date: 24/09/2018 08:07:43.409	code: Info	text: 0.114303589
date: 24/09/2018 08:08:27.914	code: Info	text: Connected by ('127.0.0.1', 1296) --> command: ping
date: 24/09/2018 08:08:27.914	code: Info	text: self.ping()
date: 24/09/2018 08:08:27.914	code: Info	text: 0.114303589
date: 24/09/2018 08:08:42.932	code: Info	text: Connected by ('127.0.0.1', 1311) --> command: ping
date: 24/09/2018 08:08:42.947	code: Info	text: self.ping()
date: 24/09/2018 08:08:42.947	code: Info	text: 0.114303589
date: 24/09/2018 08:08:57.965	code: Info	text: Connected by ('127.0.0.1', 1325) --> command: ping
date: 24/09/2018 08:08:57.980	code: Info	text: self.ping()
date: 24/09/2018 08:08:57.980	code: Info	text: 0.114303589
date: 24/09/2018 08:09:13.013	code: Info	text: Connected by ('127.0.0.1', 1330) --> command: ping
date: 24/09/2018 08:09:13.013	code: Info	text: self.ping()
date: 24/09/2018 08:09:13.013	code: Info	text: 0.114303589
date: 24/09/2018 08:09:28.046	code: Info	text: Connected by ('127.0.0.1', 1339) --> command: ping
date: 24/09/2018 08:09:28.046	code: Info	text: self.ping()
date: 24/09/2018 08:09:28.046	code: Info	text: 0.114303589
date: 24/09/2018 08:09:43.080	code: Info	text: Connected by ('127.0.0.1', 1344) --> command: ping
date: 24/09/2018 08:09:43.080	code: Info	text: self.ping()
date: 24/09/2018 08:09:43.080	code: Info	text: 0.114303589
date: 24/09/2018 08:09:58.113	code: Info	text: Connected by ('127.0.0.1', 1349) --> command: ping
date: 24/09/2018 08:09:58.113	code: Info	text: self.ping()
date: 24/09/2018 08:09:58.113	code: Info	text: 0.114303589
date: 24/09/2018 08:10:14.662	code: Info	text: Connected by ('127.0.0.1', 1355) --> command: ping
date: 24/09/2018 08:10:14.662	code: Info	text: self.ping()
date: 24/09/2018 08:10:14.662	code: Info	text: 0.114303589
date: 24/09/2018 08:11:00.401	code: Info	text: Connected by ('127.0.0.1', 1364) --> command: ping
date: 24/09/2018 08:11:00.401	code: Info	text: self.ping()
date: 24/09/2018 08:11:00.401	code: Info	text: 0.114303589
date: 24/09/2018 08:11:30.530	code: Info	text: Connected by ('127.0.0.1', 1371) --> command: ping
date: 24/09/2018 08:11:30.530	code: Info	text: self.ping()
date: 24/09/2018 08:11:30.530	code: Info	text: 0.114303589
date: 24/09/2018 08:11:45.579	code: Info	text: Connected by ('127.0.0.1', 1386) --> command: ping
date: 24/09/2018 08:11:45.579	code: Info	text: self.ping()
date: 24/09/2018 08:11:45.579	code: Info	text: 0.114303589
date: 24/09/2018 08:12:00.659	code: Info	text: Connected by ('127.0.0.1', 1401) --> command: ping
date: 24/09/2018 08:12:00.659	code: Info	text: self.ping()
date: 24/09/2018 08:12:00.659	code: Info	text: 0.114303589
date: 24/09/2018 08:12:16.817	code: Info	text: Connected by ('127.0.0.1', 1417) --> command: ping
date: 24/09/2018 08:12:16.817	code: Info	text: self.ping()
date: 24/09/2018 08:12:16.817	code: Info	text: 0.114303589
date: 24/09/2018 08:12:32.569	code: Info	text: Connected by ('127.0.0.1', 1433) --> command: ping
date: 24/09/2018 08:12:32.569	code: Info	text: self.ping()
date: 24/09/2018 08:12:32.569	code: Info	text: 0.114303589
date: 24/09/2018 08:12:47.602	code: Info	text: Connected by ('127.0.0.1', 1446) --> command: ping
date: 24/09/2018 08:12:47.602	code: Info	text: self.ping()
date: 24/09/2018 08:12:47.602	code: Info	text: 0.114303589
date: 24/09/2018 08:13:32.858	code: Info	text: Connected by ('127.0.0.1', 1454) --> command: ping
date: 24/09/2018 08:13:32.858	code: Info	text: self.ping()
date: 24/09/2018 08:13:32.858	code: Info	text: 0.114303589
date: 24/09/2018 08:13:56.892	code: Info	text: Connected by ('127.0.0.1', 1460) --> command: ping
date: 24/09/2018 08:13:56.892	code: Info	text: self.ping()
date: 24/09/2018 08:13:56.892	code: Info	text: 0.114303589
date: 24/09/2018 08:14:12.785	code: Info	text: Connected by ('127.0.0.1', 1475) --> command: ping
date: 24/09/2018 08:14:12.785	code: Info	text: self.ping()
date: 24/09/2018 08:14:12.785	code: Info	text: 0.114303589
date: 24/09/2018 08:14:27.818	code: Info	text: Connected by ('127.0.0.1', 1483) --> command: ping
date: 24/09/2018 08:14:27.818	code: Info	text: self.ping()
date: 24/09/2018 08:14:27.818	code: Info	text: 0.114303589
date: 24/09/2018 08:14:42.851	code: Info	text: Connected by ('127.0.0.1', 1488) --> command: ping
date: 24/09/2018 08:14:42.851	code: Info	text: self.ping()
date: 24/09/2018 08:14:42.851	code: Info	text: 0.114303589
date: 24/09/2018 08:14:57.884	code: Info	text: Connected by ('127.0.0.1', 1493) --> command: ping
date: 24/09/2018 08:14:57.884	code: Info	text: self.ping()
date: 24/09/2018 08:14:57.884	code: Info	text: 0.114303589
date: 24/09/2018 08:15:12.933	code: Info	text: Connected by ('127.0.0.1', 1498) --> command: ping
date: 24/09/2018 08:15:12.933	code: Info	text: self.ping()
date: 24/09/2018 08:15:12.933	code: Info	text: 0.114303589
date: 24/09/2018 08:15:28.247	code: Info	text: Connected by ('127.0.0.1', 1510) --> command: ping
date: 24/09/2018 08:15:28.247	code: Info	text: self.ping()
date: 24/09/2018 08:15:28.247	code: Info	text: 0.114303589
date: 24/09/2018 08:16:09.861	code: Info	text: Connected by ('127.0.0.1', 1525) --> command: ping
date: 24/09/2018 08:16:09.861	code: Info	text: self.ping()
date: 24/09/2018 08:16:09.861	code: Info	text: 0.114303589
date: 24/09/2018 08:16:24.894	code: Info	text: Connected by ('127.0.0.1', 1537) --> command: ping
date: 24/09/2018 08:16:24.894	code: Info	text: self.ping()
date: 24/09/2018 08:16:24.894	code: Info	text: 0.114303589
date: 24/09/2018 08:16:39.928	code: Info	text: Connected by ('127.0.0.1', 1542) --> command: ping
date: 24/09/2018 08:16:39.928	code: Info	text: self.ping()
date: 24/09/2018 08:16:39.928	code: Info	text: 0.114303589
date: 24/09/2018 08:16:54.961	code: Info	text: Connected by ('127.0.0.1', 1547) --> command: ping
date: 24/09/2018 08:16:54.961	code: Info	text: self.ping()
date: 24/09/2018 08:16:54.961	code: Info	text: 0.114303589
date: 24/09/2018 08:17:09.994	code: Info	text: Connected by ('127.0.0.1', 1552) --> command: ping
date: 24/09/2018 08:17:09.994	code: Info	text: self.ping()
date: 24/09/2018 08:17:09.994	code: Info	text: 0.114303589
date: 24/09/2018 08:17:25.027	code: Info	text: Connected by ('127.0.0.1', 1558) --> command: ping
date: 24/09/2018 08:17:25.027	code: Info	text: self.ping()
date: 24/09/2018 08:17:25.027	code: Info	text: 0.114303589
date: 24/09/2018 08:17:40.060	code: Info	text: Connected by ('127.0.0.1', 1563) --> command: ping
date: 24/09/2018 08:17:40.060	code: Info	text: self.ping()
date: 24/09/2018 08:17:40.060	code: Info	text: 0.114303589
date: 24/09/2018 08:17:55.093	code: Info	text: Connected by ('127.0.0.1', 1568) --> command: ping
date: 24/09/2018 08:17:55.093	code: Info	text: self.ping()
date: 24/09/2018 08:17:55.093	code: Info	text: 0.114303589
date: 24/09/2018 08:18:10.126	code: Info	text: Connected by ('127.0.0.1', 1583) --> command: ping
date: 24/09/2018 08:18:10.126	code: Info	text: self.ping()
date: 24/09/2018 08:18:10.126	code: Info	text: 0.114303589
date: 24/09/2018 08:18:25.175	code: Info	text: Connected by ('127.0.0.1', 1589) --> command: ping
date: 24/09/2018 08:18:25.175	code: Info	text: self.ping()
