
date: 25/09/2018 07:31:45.911	code: Info	text: Focus Server started at port 3340....
date: 25/09/2018 07:39:02.684	code: Info	text: self.ping()
date: 25/09/2018 07:39:02.684	code: Info	text: 0.114440918
date: 25/09/2018 07:39:18.546	code: Info	text: Connected by ('127.0.0.1', 3226) --> command: ping
date: 25/09/2018 07:39:18.546	code: Info	text: self.ping()
date: 25/09/2018 07:39:18.546	code: Info	text: 0.114440918
date: 25/09/2018 07:39:34.001	code: Info	text: Connected by ('127.0.0.1', 3243) --> command: ping
date: 25/09/2018 07:39:34.001	code: Info	text: self.ping()
date: 25/09/2018 07:39:34.001	code: Info	text: 0.114440918
date: 25/09/2018 07:39:49.034	code: Info	text: Connected by ('127.0.0.1', 3256) --> command: ping
date: 25/09/2018 07:39:49.034	code: Info	text: self.ping()
date: 25/09/2018 07:39:49.034	code: Info	text: 0.114440918
date: 25/09/2018 07:40:04.067	code: Info	text: Connected by ('127.0.0.1', 3262) --> command: ping
date: 25/09/2018 07:40:04.067	code: Info	text: self.ping()
date: 25/09/2018 07:40:04.067	code: Info	text: 0.114440918
date: 25/09/2018 07:40:19.115	code: Info	text: Connected by ('127.0.0.1', 3267) --> command: ping
date: 25/09/2018 07:40:19.115	code: Info	text: self.ping()
date: 25/09/2018 07:40:19.115	code: Info	text: 0.114440918
date: 25/09/2018 07:40:34.711	code: Info	text: Connected by ('127.0.0.1', 3274) --> command: ping
date: 25/09/2018 07:40:34.711	code: Info	text: self.ping()
date: 25/09/2018 07:40:34.711	code: Info	text: 0.114440918
date: 25/09/2018 07:40:50.604	code: Info	text: Connected by ('127.0.0.1', 3291) --> command: ping
date: 25/09/2018 07:40:50.604	code: Info	text: self.ping()
date: 25/09/2018 07:40:50.604	code: Info	text: 0.114440918
date: 25/09/2018 07:41:05.637	code: Info	text: Connected by ('127.0.0.1', 3298) --> command: ping
date: 25/09/2018 07:41:05.637	code: Info	text: self.ping()
date: 25/09/2018 07:41:05.637	code: Info	text: 0.114440918
date: 25/09/2018 07:41:20.685	code: Info	text: Connected by ('127.0.0.1', 3303) --> command: ping
date: 25/09/2018 07:41:20.685	code: Info	text: self.ping()
date: 25/09/2018 07:41:20.685	code: Info	text: 0.114440918
date: 25/09/2018 07:41:35.718	code: Info	text: Connected by ('127.0.0.1', 3309) --> command: ping
date: 25/09/2018 07:41:35.718	code: Info	text: self.ping()
date: 25/09/2018 07:41:35.718	code: Info	text: 0.114440918
date: 25/09/2018 07:41:51.080	code: Info	text: Connected by ('127.0.0.1', 3324) --> command: ping
date: 25/09/2018 07:41:51.080	code: Info	text: self.ping()
date: 25/09/2018 07:41:51.080	code: Info	text: 0.114440918
date: 25/09/2018 07:42:06.738	code: Info	text: Connected by ('127.0.0.1', 3341) --> command: ping
date: 25/09/2018 07:42:06.738	code: Info	text: self.ping()
date: 25/09/2018 07:42:06.738	code: Info	text: 0.114440918
date: 25/09/2018 07:42:22.208	code: Info	text: Connected by ('127.0.0.1', 3355) --> command: ping
date: 25/09/2018 07:42:22.208	code: Info	text: self.ping()
date: 25/09/2018 07:42:22.208	code: Info	text: 0.114440918
date: 25/09/2018 07:42:37.257	code: Info	text: Connected by ('127.0.0.1', 3370) --> command: ping
date: 25/09/2018 07:42:37.257	code: Info	text: self.ping()
date: 25/09/2018 07:42:37.257	code: Info	text: 0.114440918
date: 25/09/2018 07:42:54.416	code: Info	text: Connected by ('127.0.0.1', 3386) --> command: ping
date: 25/09/2018 07:42:54.416	code: Info	text: self.ping()
date: 25/09/2018 07:42:54.416	code: Info	text: 0.114440918
date: 25/09/2018 07:43:10.011	code: Info	text: Connected by ('127.0.0.1', 3400) --> command: ping
date: 25/09/2018 07:43:10.011	code: Info	text: self.ping()
date: 25/09/2018 07:43:10.011	code: Info	text: 0.114440918
date: 25/09/2018 07:43:55.501	code: Info	text: Connected by ('127.0.0.1', 3408) --> command: ping
date: 25/09/2018 07:43:55.501	code: Info	text: self.ping()
date: 25/09/2018 07:43:55.501	code: Info	text: 0.114440918
date: 25/09/2018 07:44:14.487	code: Info	text: Connected by ('127.0.0.1', 3414) --> command: ping
date: 25/09/2018 07:44:14.487	code: Info	text: self.ping()
date: 25/09/2018 07:44:14.503	code: Info	text: 0.114440918
date: 25/09/2018 07:44:29.536	code: Info	text: Connected by ('127.0.0.1', 3426) --> command: ping
date: 25/09/2018 07:44:29.536	code: Info	text: self.ping()
date: 25/09/2018 07:44:29.536	code: Info	text: 0.114440918
date: 25/09/2018 07:44:44.585	code: Info	text: Connected by ('127.0.0.1', 3431) --> command: ping
date: 25/09/2018 07:44:44.585	code: Info	text: self.ping()
date: 25/09/2018 07:44:44.585	code: Info	text: 0.114440918
date: 25/09/2018 07:44:59.618	code: Info	text: Connected by ('127.0.0.1', 3437) --> command: ping
date: 25/09/2018 07:44:59.618	code: Info	text: self.ping()
date: 25/09/2018 07:44:59.618	code: Info	text: 0.114440918
date: 25/09/2018 07:45:14.682	code: Info	text: Connected by ('127.0.0.1', 3442) --> command: ping
date: 25/09/2018 07:45:14.682	code: Info	text: self.ping()
date: 25/09/2018 07:45:14.682	code: Info	text: 0.114440918
date: 25/09/2018 07:45:29.731	code: Info	text: Connected by ('127.0.0.1', 3451) --> command: ping
date: 25/09/2018 07:45:29.731	code: Info	text: self.ping()
date: 25/09/2018 07:45:29.731	code: Info	text: 0.114440918
date: 25/09/2018 07:45:44.764	code: Info	text: Connected by ('127.0.0.1', 3467) --> command: ping
date: 25/09/2018 07:45:44.764	code: Info	text: self.ping()
date: 25/09/2018 07:45:44.764	code: Info	text: 0.114440918
date: 25/09/2018 07:45:59.797	code: Info	text: Connected by ('127.0.0.1', 3476) --> command: ping
date: 25/09/2018 07:45:59.813	code: Info	text: self.ping()
date: 25/09/2018 07:45:59.813	code: Info	text: 0.114440918
date: 25/09/2018 07:46:14.830	code: Info	text: Connected by ('127.0.0.1', 3481) --> command: ping
date: 25/09/2018 07:46:14.830	code: Info	text: self.ping()
date: 25/09/2018 07:46:14.830	code: Info	text: 0.114440918
date: 25/09/2018 07:46:29.863	code: Info	text: Connected by ('127.0.0.1', 3486) --> command: ping
date: 25/09/2018 07:46:29.879	code: Info	text: self.ping()
date: 25/09/2018 07:46:29.879	code: Info	text: 0.114440918
date: 25/09/2018 07:46:44.896	code: Info	text: Connected by ('127.0.0.1', 3495) --> command: ping
date: 25/09/2018 07:46:44.896	code: Info	text: self.ping()
date: 25/09/2018 07:46:44.912	code: Info	text: 0.114440918
date: 25/09/2018 07:46:59.945	code: Info	text: Connected by ('127.0.0.1', 3510) --> command: ping
date: 25/09/2018 07:46:59.945	code: Info	text: self.ping()
date: 25/09/2018 07:46:59.945	code: Info	text: 0.114440918
date: 25/09/2018 07:47:14.978	code: Info	text: Connected by ('127.0.0.1', 3515) --> command: ping
date: 25/09/2018 07:47:14.978	code: Info	text: self.ping()
date: 25/09/2018 07:47:14.978	code: Info	text: 0.114440918
date: 25/09/2018 07:47:30.027	code: Info	text: Connected by ('127.0.0.1', 3520) --> command: ping
date: 25/09/2018 07:47:30.027	code: Info	text: self.ping()
date: 25/09/2018 07:47:30.027	code: Info	text: 0.114440918
date: 25/09/2018 07:47:45.060	code: Info	text: Connected by ('127.0.0.1', 3526) --> command: ping
date: 25/09/2018 07:47:45.060	code: Info	text: self.ping()
date: 25/09/2018 07:47:45.060	code: Info	text: 0.114440918
date: 25/09/2018 07:48:00.093	code: Info	text: Connected by ('127.0.0.1', 3539) --> command: ping
date: 25/09/2018 07:48:00.093	code: Info	text: self.ping()
date: 25/09/2018 07:48:00.093	code: Info	text: 0.114440918
date: 25/09/2018 07:48:15.126	code: Info	text: Connected by ('127.0.0.1', 3549) --> command: ping
date: 25/09/2018 07:48:15.126	code: Info	text: self.ping()
date: 25/09/2018 07:48:15.126	code: Info	text: 0.114440918
date: 25/09/2018 07:48:30.222	code: Info	text: Connected by ('127.0.0.1', 3554) --> command: ping
date: 25/09/2018 07:48:30.222	code: Info	text: self.ping()
date: 25/09/2018 07:48:30.222	code: Info	text: 0.114440918
date: 25/09/2018 07:48:45.255	code: Info	text: Connected by ('127.0.0.1', 3559) --> command: ping
date: 25/09/2018 07:48:45.255	code: Info	text: self.ping()
date: 25/09/2018 07:48:45.255	code: Info	text: 0.114440918
date: 25/09/2018 07:49:01.522	code: Info	text: Connected by ('127.0.0.1', 3567) --> command: ping
date: 25/09/2018 07:49:01.522	code: Info	text: self.ping()
date: 25/09/2018 07:49:01.522	code: Info	text: 0.114440918
date: 25/09/2018 07:49:16.915	code: Info	text: Connected by ('127.0.0.1', 3585) --> command: ping
date: 25/09/2018 07:49:16.915	code: Info	text: self.ping()
date: 25/09/2018 07:49:16.915	code: Info	text: 0.114440918
date: 25/09/2018 07:49:31.948	code: Info	text: Connected by ('127.0.0.1', 3590) --> command: ping
date: 25/09/2018 07:49:31.948	code: Info	text: self.ping()
date: 25/09/2018 07:49:31.948	code: Info	text: 0.114440918
date: 25/09/2018 07:49:46.997	code: Info	text: Connected by ('127.0.0.1', 3595) --> command: ping
date: 25/09/2018 07:49:46.997	code: Info	text: self.ping()
date: 25/09/2018 07:49:46.997	code: Info	text: 0.114440918
date: 25/09/2018 07:50:02.030	code: Info	text: Connected by ('127.0.0.1', 3601) --> command: ping
date: 25/09/2018 07:50:02.030	code: Info	text: self.ping()
date: 25/09/2018 07:50:02.030	code: Info	text: 0.114440918
date: 25/09/2018 07:50:17.782	code: Info	text: Connected by ('127.0.0.1', 3608) --> command: ping
date: 25/09/2018 07:50:17.782	code: Info	text: self.ping()
date: 25/09/2018 07:50:17.782	code: Info	text: 0.114440918
date: 25/09/2018 07:50:28.720	code: Info	text: Connected by ('127.0.0.1', 3618) --> command: fwd_time:1
date: 25/09/2018 07:50:28.736	code: Info	text: self.fwd_time(1)
date: 25/09/2018 07:50:29.064	code: Info	text: OK
date: 25/09/2018 07:50:29.080	code: Info	text: Connected by ('127.0.0.1', 3619) --> command: get_pos
date: 25/09/2018 07:50:29.080	code: Info	text: self.get_pos()
date: 25/09/2018 07:50:29.080	code: Info	text: 0.114639282
date: 25/09/2018 07:50:32.987	code: Info	text: Connected by ('127.0.0.1', 3626) --> command: ping
date: 25/09/2018 07:50:32.987	code: Info	text: self.ping()
date: 25/09/2018 07:50:32.987	code: Info	text: 0.114639282
date: 25/09/2018 07:50:48.020	code: Info	text: Connected by ('127.0.0.1', 3637) --> command: ping
date: 25/09/2018 07:50:48.020	code: Info	text: self.ping()
date: 25/09/2018 07:50:48.035	code: Info	text: 0.114639282
date: 25/09/2018 07:51:03.068	code: Info	text: Connected by ('127.0.0.1', 3642) --> command: ping
date: 25/09/2018 07:51:03.068	code: Info	text: self.ping()
date: 25/09/2018 07:51:03.068	code: Info	text: 0.114639282
date: 25/09/2018 07:51:18.101	code: Info	text: Connected by ('127.0.0.1', 3647) --> command: ping
date: 25/09/2018 07:51:18.101	code: Info	text: self.ping()
date: 25/09/2018 07:51:18.101	code: Info	text: 0.114639282
date: 25/09/2018 07:51:33.135	code: Info	text: Connected by ('127.0.0.1', 3652) --> command: ping
date: 25/09/2018 07:51:33.135	code: Info	text: self.ping()
date: 25/09/2018 07:51:33.135	code: Info	text: 0.114639282
date: 25/09/2018 07:51:48.168	code: Info	text: Connected by ('127.0.0.1', 3662) --> command: ping
date: 25/09/2018 07:51:48.168	code: Info	text: self.ping()
date: 25/09/2018 07:51:48.168	code: Info	text: 0.114639282
date: 25/09/2018 07:52:03.216	code: Info	text: Connected by ('127.0.0.1', 3677) --> command: ping
date: 25/09/2018 07:52:03.216	code: Info	text: self.ping()
date: 25/09/2018 07:52:03.216	code: Info	text: 0.114639282
date: 25/09/2018 07:52:18.265	code: Info	text: Connected by ('127.0.0.1', 3682) --> command: ping
date: 25/09/2018 07:52:18.265	code: Info	text: self.ping()
date: 25/09/2018 07:52:18.265	code: Info	text: 0.114639282
date: 25/09/2018 07:52:33.314	code: Info	text: Connected by ('127.0.0.1', 3687) --> command: ping
date: 25/09/2018 07:52:33.314	code: Info	text: self.ping()
date: 25/09/2018 07:52:33.314	code: Info	text: 0.114639282
date: 25/09/2018 07:52:48.347	code: Info	text: Connected by ('127.0.0.1', 3693) --> command: ping
date: 25/09/2018 07:52:48.347	code: Info	text: self.ping()
date: 25/09/2018 07:52:48.347	code: Info	text: 0.114639282
date: 25/09/2018 07:53:04.771	code: Info	text: Connected by ('127.0.0.1', 3700) --> command: ping
date: 25/09/2018 07:53:04.771	code: Info	text: self.ping()
date: 25/09/2018 07:53:04.771	code: Info	text: 0.114639282
date: 25/09/2018 07:53:20.523	code: Info	text: Connected by ('127.0.0.1', 3716) --> command: ping
date: 25/09/2018 07:53:20.523	code: Info	text: self.ping()
date: 25/09/2018 07:53:20.523	code: Info	text: 0.114639282
date: 25/09/2018 07:53:35.556	code: Info	text: Connected by ('127.0.0.1', 3723) --> command: ping
date: 25/09/2018 07:53:35.571	code: Info	text: self.ping()
date: 25/09/2018 07:53:35.571	code: Info	text: 0.114639282
date: 25/09/2018 07:53:50.505	code: Info	text: Connected by ('127.0.0.1', 3730) --> command: ping
date: 25/09/2018 07:53:50.505	code: Info	text: self.ping()
date: 25/09/2018 07:53:50.521	code: Info	text: 0.114639282
date: 25/09/2018 07:54:05.538	code: Info	text: Connected by ('127.0.0.1', 3735) --> command: ping
date: 25/09/2018 07:54:05.538	code: Info	text: self.ping()
date: 25/09/2018 07:54:05.538	code: Info	text: 0.114639282
date: 25/09/2018 07:54:20.571	code: Info	text: Connected by ('127.0.0.1', 3742) --> command: ping
date: 25/09/2018 07:54:20.571	code: Info	text: self.ping()
date: 25/09/2018 07:54:20.571	code: Info	text: 0.114639282
date: 25/09/2018 07:54:35.604	code: Info	text: Connected by ('127.0.0.1', 3755) --> command: ping
date: 25/09/2018 07:54:35.604	code: Info	text: self.ping()
date: 25/09/2018 07:54:35.604	code: Info	text: 0.114639282
date: 25/09/2018 07:54:50.638	code: Info	text: Connected by ('127.0.0.1', 3768) --> command: ping
date: 25/09/2018 07:54:50.638	code: Info	text: self.ping()
date: 25/09/2018 07:54:50.638	code: Info	text: 0.114639282
date: 25/09/2018 07:55:05.733	code: Info	text: Connected by ('127.0.0.1', 3781) --> command: ping
date: 25/09/2018 07:55:05.733	code: Info	text: self.ping()
date: 25/09/2018 07:55:05.733	code: Info	text: 0.114639282
date: 25/09/2018 07:55:20.782	code: Info	text: Connected by ('127.0.0.1', 3786) --> command: ping
date: 25/09/2018 07:55:20.782	code: Info	text: self.ping()
date: 25/09/2018 07:55:20.782	code: Info	text: 0.114639282
date: 25/09/2018 07:55:35.815	code: Info	text: Connected by ('127.0.0.1', 3791) --> command: ping
date: 25/09/2018 07:55:35.815	code: Info	text: self.ping()
date: 25/09/2018 07:55:35.815	code: Info	text: 0.114639282
date: 25/09/2018 07:55:50.848	code: Info	text: Connected by ('127.0.0.1', 3799) --> command: ping
date: 25/09/2018 07:55:50.848	code: Info	text: self.ping()
date: 25/09/2018 07:55:50.864	code: Info	text: 0.114639282
date: 25/09/2018 07:56:06.365	code: Info	text: Connected by ('127.0.0.1', 3820) --> command: ping
date: 25/09/2018 07:56:06.365	code: Info	text: self.ping()
date: 25/09/2018 07:56:06.365	code: Info	text: 0.114639282
date: 25/09/2018 07:56:21.461	code: Info	text: Connected by ('127.0.0.1', 3831) --> command: ping
date: 25/09/2018 07:56:21.461	code: Info	text: self.ping()
date: 25/09/2018 07:56:21.461	code: Info	text: 0.114639282
date: 25/09/2018 07:56:36.510	code: Info	text: Connected by ('127.0.0.1', 3836) --> command: ping
date: 25/09/2018 07:56:36.510	code: Info	text: self.ping()
date: 25/09/2018 07:56:36.510	code: Info	text: 0.114639282
date: 25/09/2018 07:56:51.543	code: Info	text: Connected by ('127.0.0.1', 3842) --> command: ping
date: 25/09/2018 07:56:51.543	code: Info	text: self.ping()
date: 25/09/2018 07:56:51.543	code: Info	text: 0.114639282
date: 25/09/2018 07:57:06.576	code: Info	text: Connected by ('127.0.0.1', 3847) --> command: ping
date: 25/09/2018 07:57:06.576	code: Info	text: self.ping()
date: 25/09/2018 07:57:06.576	code: Info	text: 0.114639282
date: 25/09/2018 07:57:21.609	code: Info	text: Connected by ('127.0.0.1', 3852) --> command: ping
date: 25/09/2018 07:57:21.609	code: Info	text: self.ping()
date: 25/09/2018 07:57:21.609	code: Info	text: 0.114639282
date: 25/09/2018 07:57:37.111	code: Info	text: Connected by ('127.0.0.1', 3863) --> command: ping
date: 25/09/2018 07:57:37.111	code: Info	text: self.ping()
date: 25/09/2018 07:57:37.111	code: Info	text: 0.114639282
date: 25/09/2018 07:57:52.425	code: Info	text: Connected by ('127.0.0.1', 3878) --> command: ping
date: 25/09/2018 07:57:52.425	code: Info	text: self.ping()
date: 25/09/2018 07:57:52.425	code: Info	text: 0.114639282
date: 25/09/2018 07:58:07.474	code: Info	text: Connected by ('127.0.0.1', 3883) --> command: ping
date: 25/09/2018 07:58:07.474	code: Info	text: self.ping()
date: 25/09/2018 07:58:07.474	code: Info	text: 0.114639282
date: 25/09/2018 07:58:22.507	code: Info	text: Connected by ('127.0.0.1', 3888) --> command: ping
date: 25/09/2018 07:58:22.507	code: Info	text: self.ping()
date: 25/09/2018 07:58:22.507	code: Info	text: 0.114639282
date: 25/09/2018 07:58:37.540	code: Info	text: Connected by ('127.0.0.1', 3893) --> command: ping
date: 25/09/2018 07:58:37.540	code: Info	text: self.ping()
date: 25/09/2018 07:58:37.540	code: Info	text: 0.114639282
date: 25/09/2018 07:58:52.573	code: Info	text: Connected by ('127.0.0.1', 3899) --> command: ping
date: 25/09/2018 07:58:52.573	code: Info	text: self.ping()
date: 25/09/2018 07:58:52.573	code: Info	text: 0.114639282
date: 25/09/2018 07:59:08.309	code: Info	text: Connected by ('127.0.0.1', 3906) --> command: ping
date: 25/09/2018 07:59:08.309	code: Info	text: self.ping()
date: 25/09/2018 07:59:08.309	code: Info	text: 0.114639282
date: 25/09/2018 07:59:24.624	code: Info	text: Connected by ('127.0.0.1', 3923) --> command: ping
date: 25/09/2018 07:59:24.624	code: Info	text: self.ping()
date: 25/09/2018 07:59:24.624	code: Info	text: 0.114639282
date: 25/09/2018 07:59:40.579	code: Info	text: Connected by ('127.0.0.1', 3938) --> command: ping
date: 25/09/2018 07:59:40.579	code: Info	text: self.ping()
date: 25/09/2018 07:59:40.579	code: Info	text: 0.114639282
date: 25/09/2018 07:59:55.612	code: Info	text: Connected by ('127.0.0.1', 3953) --> command: ping
date: 25/09/2018 07:59:55.612	code: Info	text: self.ping()
date: 25/09/2018 07:59:55.612	code: Info	text: 0.114639282
date: 25/09/2018 08:00:10.645	code: Info	text: Connected by ('127.0.0.1', 3958) --> command: ping
date: 25/09/2018 08:00:10.645	code: Info	text: self.ping()
date: 25/09/2018 08:00:10.645	code: Info	text: 0.114639282
date: 25/09/2018 08:00:25.694	code: Info	text: Connected by ('127.0.0.1', 3963) --> command: ping
date: 25/09/2018 08:00:25.694	code: Info	text: self.ping()
date: 25/09/2018 08:00:25.694	code: Info	text: 0.114639282
date: 25/09/2018 08:00:40.743	code: Info	text: Connected by ('127.0.0.1', 3968) --> command: ping
date: 25/09/2018 08:00:40.743	code: Info	text: self.ping()
date: 25/09/2018 08:00:40.743	code: Info	text: 0.114639282
date: 25/09/2018 08:00:55.776	code: Info	text: Connected by ('127.0.0.1', 3974) --> command: ping
date: 25/09/2018 08:00:55.776	code: Info	text: self.ping()
