
date: 29/10/2018 19:22:34.893	code: Info	text: Focus Server started at port 3340....
date: 29/10/2018 19:31:53.717	code: Info	text: 0
date: 29/10/2018 19:32:10.485	code: Info	text: Connected by ('127.0.0.1', 2487) --> command: ping
date: 29/10/2018 19:32:10.485	code: Info	text: self.ping()
date: 29/10/2018 19:32:10.485	code: Info	text: 0
date: 29/10/2018 19:32:25.517	code: Info	text: Connected by ('127.0.0.1', 2505) --> command: ping
date: 29/10/2018 19:32:25.517	code: Info	text: self.ping()
date: 29/10/2018 19:32:25.517	code: Info	text: 0
date: 29/10/2018 19:32:41.237	code: Info	text: Connected by ('127.0.0.1', 2523) --> command: ping
date: 29/10/2018 19:32:41.237	code: Info	text: self.ping()
date: 29/10/2018 19:32:41.237	code: Info	text: 0
date: 29/10/2018 19:33:22.475	code: Info	text: Connected by ('127.0.0.1', 2536) --> command: ping
date: 29/10/2018 19:33:22.475	code: Info	text: self.ping()
date: 29/10/2018 19:33:22.475	code: Info	text: 0
date: 29/10/2018 19:33:37.539	code: Info	text: Connected by ('127.0.0.1', 2556) --> command: ping
date: 29/10/2018 19:33:37.539	code: Info	text: self.ping()
date: 29/10/2018 19:33:37.539	code: Info	text: 0
date: 29/10/2018 19:33:52.775	code: Info	text: Connected by ('127.0.0.1', 2575) --> command: ping
date: 29/10/2018 19:33:52.775	code: Info	text: self.ping()
date: 29/10/2018 19:33:52.791	code: Info	text: 0
date: 29/10/2018 19:34:09.136	code: Info	text: Connected by ('127.0.0.1', 2595) --> command: ping
date: 29/10/2018 19:34:09.136	code: Info	text: self.ping()
date: 29/10/2018 19:34:09.136	code: Info	text: 0
date: 29/10/2018 19:34:24.168	code: Info	text: Connected by ('127.0.0.1', 2613) --> command: ping
date: 29/10/2018 19:34:24.168	code: Info	text: self.ping()
date: 29/10/2018 19:34:24.168	code: Info	text: 0
date: 29/10/2018 19:34:40.123	code: Info	text: Connected by ('127.0.0.1', 2631) --> command: ping
date: 29/10/2018 19:34:40.123	code: Info	text: self.ping()
date: 29/10/2018 19:34:40.123	code: Info	text: 0
date: 29/10/2018 19:35:14.767	code: Info	text: Connected by ('127.0.0.1', 2641) --> command: ping
date: 29/10/2018 19:35:14.767	code: Info	text: self.ping()
date: 29/10/2018 19:35:14.767	code: Info	text: 0
date: 29/10/2018 19:35:29.799	code: Info	text: Connected by ('127.0.0.1', 2649) --> command: ping
date: 29/10/2018 19:35:29.799	code: Info	text: self.ping()
date: 29/10/2018 19:35:29.799	code: Info	text: 0
date: 29/10/2018 19:35:44.832	code: Info	text: Connected by ('127.0.0.1', 2655) --> command: ping
date: 29/10/2018 19:35:44.832	code: Info	text: self.ping()
date: 29/10/2018 19:35:44.832	code: Info	text: 0
date: 29/10/2018 19:35:59.864	code: Info	text: Connected by ('127.0.0.1', 2662) --> command: ping
date: 29/10/2018 19:35:59.864	code: Info	text: self.ping()
date: 29/10/2018 19:35:59.864	code: Info	text: 0
date: 29/10/2018 19:36:14.897	code: Info	text: Connected by ('127.0.0.1', 2669) --> command: ping
date: 29/10/2018 19:36:14.897	code: Info	text: self.ping()
date: 29/10/2018 19:36:14.897	code: Info	text: 0
date: 29/10/2018 19:37:00.245	code: Info	text: Connected by ('127.0.0.1', 2680) --> command: ping
date: 29/10/2018 19:37:00.245	code: Info	text: self.ping()
date: 29/10/2018 19:37:00.245	code: Info	text: 0
date: 29/10/2018 19:37:20.012	code: Info	text: Connected by ('127.0.0.1', 2689) --> command: ping
date: 29/10/2018 19:37:20.012	code: Info	text: self.ping()
date: 29/10/2018 19:37:20.012	code: Info	text: 0
date: 29/10/2018 19:37:37.029	code: Info	text: Connected by ('127.0.0.1', 2708) --> command: ping
date: 29/10/2018 19:37:37.029	code: Info	text: self.ping()
date: 29/10/2018 19:37:37.029	code: Info	text: 0
date: 29/10/2018 19:37:52.093	code: Info	text: Connected by ('127.0.0.1', 2728) --> command: ping
date: 29/10/2018 19:37:52.109	code: Info	text: self.ping()
date: 29/10/2018 19:37:52.109	code: Info	text: 0
date: 29/10/2018 19:38:07.126	code: Info	text: Connected by ('127.0.0.1', 2748) --> command: ping
date: 29/10/2018 19:38:07.141	code: Info	text: self.ping()
date: 29/10/2018 19:38:07.141	code: Info	text: 0
date: 29/10/2018 19:38:23.252	code: Info	text: Connected by ('127.0.0.1', 2767) --> command: ping
date: 29/10/2018 19:38:23.252	code: Info	text: self.ping()
date: 29/10/2018 19:38:23.252	code: Info	text: 0
date: 29/10/2018 19:38:38.285	code: Info	text: Connected by ('127.0.0.1', 2786) --> command: ping
date: 29/10/2018 19:38:38.285	code: Info	text: self.ping()
date: 29/10/2018 19:38:38.285	code: Info	text: 0
date: 29/10/2018 19:39:23.320	code: Info	text: Connected by ('127.0.0.1', 2799) --> command: ping
date: 29/10/2018 19:39:23.320	code: Info	text: self.ping()
date: 29/10/2018 19:39:23.320	code: Info	text: 0
date: 29/10/2018 19:39:51.276	code: Info	text: Connected by ('127.0.0.1', 2808) --> command: ping
date: 29/10/2018 19:39:51.276	code: Info	text: self.ping()
date: 29/10/2018 19:39:51.276	code: Info	text: 0
date: 29/10/2018 19:40:06.308	code: Info	text: Connected by ('127.0.0.1', 2826) --> command: ping
date: 29/10/2018 19:40:06.308	code: Info	text: self.ping()
date: 29/10/2018 19:40:06.308	code: Info	text: 0
date: 29/10/2018 19:40:21.357	code: Info	text: Connected by ('127.0.0.1', 2843) --> command: ping
date: 29/10/2018 19:40:21.357	code: Info	text: self.ping()
date: 29/10/2018 19:40:21.357	code: Info	text: 0
date: 29/10/2018 19:40:36.389	code: Info	text: Connected by ('127.0.0.1', 2863) --> command: ping
date: 29/10/2018 19:40:36.389	code: Info	text: self.ping()
date: 29/10/2018 19:40:36.389	code: Info	text: 0
date: 29/10/2018 19:40:51.422	code: Info	text: Connected by ('127.0.0.1', 2881) --> command: ping
date: 29/10/2018 19:40:51.422	code: Info	text: self.ping()
date: 29/10/2018 19:40:51.422	code: Info	text: 0
date: 29/10/2018 19:41:06.454	code: Info	text: Connected by ('127.0.0.1', 2900) --> command: ping
date: 29/10/2018 19:41:06.454	code: Info	text: self.ping()
date: 29/10/2018 19:41:06.454	code: Info	text: 0
date: 29/10/2018 19:41:51.568	code: Info	text: Connected by ('127.0.0.1', 2917) --> command: ping
date: 29/10/2018 19:41:51.568	code: Info	text: self.ping()
date: 29/10/2018 19:41:51.568	code: Info	text: 0
date: 29/10/2018 19:42:21.085	code: Info	text: Connected by ('127.0.0.1', 2925) --> command: ping
date: 29/10/2018 19:42:21.101	code: Info	text: self.ping()
date: 29/10/2018 19:42:21.101	code: Info	text: 0
date: 29/10/2018 19:42:36.165	code: Info	text: Connected by ('127.0.0.1', 2943) --> command: ping
date: 29/10/2018 19:42:36.165	code: Info	text: self.ping()
date: 29/10/2018 19:42:36.165	code: Info	text: 0
date: 29/10/2018 19:42:51.213	code: Info	text: Connected by ('127.0.0.1', 2961) --> command: ping
date: 29/10/2018 19:42:51.213	code: Info	text: self.ping()
date: 29/10/2018 19:42:51.213	code: Info	text: 0
date: 29/10/2018 19:43:06.245	code: Info	text: Connected by ('127.0.0.1', 2981) --> command: ping
date: 29/10/2018 19:43:06.245	code: Info	text: self.ping()
date: 29/10/2018 19:43:06.245	code: Info	text: 0
date: 29/10/2018 19:43:21.278	code: Info	text: Connected by ('127.0.0.1', 2998) --> command: ping
date: 29/10/2018 19:43:21.278	code: Info	text: self.ping()
date: 29/10/2018 19:43:21.278	code: Info	text: 0
date: 29/10/2018 19:43:36.389	code: Info	text: Connected by ('127.0.0.1', 3017) --> command: ping
date: 29/10/2018 19:43:36.389	code: Info	text: self.ping()
date: 29/10/2018 19:43:36.389	code: Info	text: 0
date: 29/10/2018 19:43:51.421	code: Info	text: Connected by ('127.0.0.1', 3029) --> command: ping
date: 29/10/2018 19:43:51.437	code: Info	text: self.ping()
date: 29/10/2018 19:43:51.437	code: Info	text: 0
date: 29/10/2018 19:44:36.519	code: Info	text: Connected by ('127.0.0.1', 3038) --> command: ping
date: 29/10/2018 19:44:36.519	code: Info	text: self.ping()
date: 29/10/2018 19:44:36.519	code: Info	text: 0
date: 29/10/2018 19:44:53.724	code: Info	text: Connected by ('127.0.0.1', 3047) --> command: ping
date: 29/10/2018 19:44:53.724	code: Info	text: self.ping()
date: 29/10/2018 19:44:53.724	code: Info	text: 0
date: 29/10/2018 19:45:08.756	code: Info	text: Connected by ('127.0.0.1', 3065) --> command: ping
date: 29/10/2018 19:45:08.756	code: Info	text: self.ping()
date: 29/10/2018 19:45:08.756	code: Info	text: 0
date: 29/10/2018 19:45:23.789	code: Info	text: Connected by ('127.0.0.1', 3082) --> command: ping
date: 29/10/2018 19:45:23.789	code: Info	text: self.ping()
date: 29/10/2018 19:45:23.789	code: Info	text: 0
date: 29/10/2018 19:45:38.822	code: Info	text: Connected by ('127.0.0.1', 3103) --> command: ping
date: 29/10/2018 19:45:38.822	code: Info	text: self.ping()
date: 29/10/2018 19:45:38.822	code: Info	text: 0
date: 29/10/2018 19:45:53.854	code: Info	text: Connected by ('127.0.0.1', 3120) --> command: ping
date: 29/10/2018 19:45:53.854	code: Info	text: self.ping()
date: 29/10/2018 19:45:53.854	code: Info	text: 0
date: 29/10/2018 19:46:08.902	code: Info	text: Connected by ('127.0.0.1', 3139) --> command: ping
date: 29/10/2018 19:46:08.918	code: Info	text: self.ping()
date: 29/10/2018 19:46:08.918	code: Info	text: 0
date: 29/10/2018 19:46:36.405	code: Info	text: Connected by ('127.0.0.1', 3150) --> command: ping
date: 29/10/2018 19:46:36.421	code: Info	text: self.ping()
date: 29/10/2018 19:46:36.421	code: Info	text: 0
date: 29/10/2018 19:46:51.453	code: Info	text: Connected by ('127.0.0.1', 3158) --> command: ping
date: 29/10/2018 19:46:51.453	code: Info	text: self.ping()
date: 29/10/2018 19:46:51.453	code: Info	text: 0
date: 29/10/2018 19:47:06.501	code: Info	text: Connected by ('127.0.0.1', 3164) --> command: ping
date: 29/10/2018 19:47:06.501	code: Info	text: self.ping()
date: 29/10/2018 19:47:06.501	code: Info	text: 0
date: 29/10/2018 19:47:21.534	code: Info	text: Connected by ('127.0.0.1', 3169) --> command: ping
date: 29/10/2018 19:47:21.534	code: Info	text: self.ping()
date: 29/10/2018 19:47:21.534	code: Info	text: 0
date: 29/10/2018 19:47:36.567	code: Info	text: Connected by ('127.0.0.1', 3178) --> command: ping
date: 29/10/2018 19:47:36.567	code: Info	text: self.ping()
date: 29/10/2018 19:47:36.567	code: Info	text: 0
date: 29/10/2018 19:48:21.617	code: Info	text: Connected by ('127.0.0.1', 3189) --> command: ping
date: 29/10/2018 19:48:21.617	code: Info	text: self.ping()
date: 29/10/2018 19:48:21.617	code: Info	text: 0
date: 29/10/2018 19:48:41.916	code: Info	text: Connected by ('127.0.0.1', 3197) --> command: ping
date: 29/10/2018 19:48:41.916	code: Info	text: self.ping()
date: 29/10/2018 19:48:41.916	code: Info	text: 0
date: 29/10/2018 19:48:56.964	code: Info	text: Connected by ('127.0.0.1', 3217) --> command: ping
date: 29/10/2018 19:48:56.964	code: Info	text: self.ping()
date: 29/10/2018 19:48:56.964	code: Info	text: 0
date: 29/10/2018 19:49:11.997	code: Info	text: Connected by ('127.0.0.1', 3234) --> command: ping
date: 29/10/2018 19:49:11.997	code: Info	text: self.ping()
date: 29/10/2018 19:49:11.997	code: Info	text: 0
date: 29/10/2018 19:49:27.264	code: Info	text: Connected by ('127.0.0.1', 3254) --> command: ping
date: 29/10/2018 19:49:27.264	code: Info	text: self.ping()
date: 29/10/2018 19:49:27.264	code: Info	text: 0
date: 29/10/2018 19:49:42.297	code: Info	text: Connected by ('127.0.0.1', 3272) --> command: ping
date: 29/10/2018 19:49:42.297	code: Info	text: self.ping()
date: 29/10/2018 19:49:42.297	code: Info	text: 0
date: 29/10/2018 19:49:57.329	code: Info	text: Connected by ('127.0.0.1', 3289) --> command: ping
date: 29/10/2018 19:49:57.329	code: Info	text: self.ping()
date: 29/10/2018 19:49:57.329	code: Info	text: 0
date: 29/10/2018 19:50:12.362	code: Info	text: Connected by ('127.0.0.1', 3302) --> command: ping
date: 29/10/2018 19:50:12.362	code: Info	text: self.ping()
date: 29/10/2018 19:50:12.362	code: Info	text: 0
date: 29/10/2018 19:50:57.397	code: Info	text: Connected by ('127.0.0.1', 3313) --> command: ping
date: 29/10/2018 19:50:57.397	code: Info	text: self.ping()
date: 29/10/2018 19:50:57.397	code: Info	text: 0
date: 29/10/2018 19:51:18.258	code: Info	text: Connected by ('127.0.0.1', 3321) --> command: ping
date: 29/10/2018 19:51:18.274	code: Info	text: self.ping()
date: 29/10/2018 19:51:18.274	code: Info	text: 0
date: 29/10/2018 19:51:33.291	code: Info	text: Connected by ('127.0.0.1', 3341) --> command: ping
date: 29/10/2018 19:51:33.306	code: Info	text: self.ping()
date: 29/10/2018 19:51:33.306	code: Info	text: 0
date: 29/10/2018 19:51:48.542	code: Info	text: Connected by ('127.0.0.1', 3360) --> command: ping
date: 29/10/2018 19:51:48.558	code: Info	text: self.ping()
date: 29/10/2018 19:51:48.558	code: Info	text: 0
date: 29/10/2018 19:52:04.014	code: Info	text: Connected by ('127.0.0.1', 3381) --> command: ping
date: 29/10/2018 19:52:04.014	code: Info	text: self.ping()
date: 29/10/2018 19:52:04.014	code: Info	text: 0
date: 29/10/2018 19:52:19.046	code: Info	text: Connected by ('127.0.0.1', 3399) --> command: ping
date: 29/10/2018 19:52:19.046	code: Info	text: self.ping()
date: 29/10/2018 19:52:19.046	code: Info	text: 0
date: 29/10/2018 19:52:34.376	code: Info	text: Connected by ('127.0.0.1', 3417) --> command: ping
date: 29/10/2018 19:52:34.376	code: Info	text: self.ping()
date: 29/10/2018 19:52:34.376	code: Info	text: 0
date: 29/10/2018 19:52:49.409	code: Info	text: Connected by ('127.0.0.1', 3430) --> command: ping
date: 29/10/2018 19:52:49.409	code: Info	text: self.ping()
date: 29/10/2018 19:52:49.409	code: Info	text: 0
date: 29/10/2018 19:53:34.475	code: Info	text: Connected by ('127.0.0.1', 3441) --> command: ping
date: 29/10/2018 19:53:34.475	code: Info	text: self.ping()
date: 29/10/2018 19:53:34.475	code: Info	text: 0
date: 29/10/2018 19:53:53.617	code: Info	text: Connected by ('127.0.0.1', 3449) --> command: ping
date: 29/10/2018 19:53:53.617	code: Info	text: self.ping()
date: 29/10/2018 19:53:53.617	code: Info	text: 0
date: 29/10/2018 19:54:08.650	code: Info	text: Connected by ('127.0.0.1', 3468) --> command: ping
date: 29/10/2018 19:54:08.650	code: Info	text: self.ping()
date: 29/10/2018 19:54:08.650	code: Info	text: 0
date: 29/10/2018 19:54:23.823	code: Info	text: Connected by ('127.0.0.1', 3485) --> command: ping
date: 29/10/2018 19:54:23.823	code: Info	text: self.ping()
date: 29/10/2018 19:54:23.839	code: Info	text: 0
date: 29/10/2018 19:54:38.872	code: Info	text: Connected by ('127.0.0.1', 3506) --> command: ping
date: 29/10/2018 19:54:38.872	code: Info	text: self.ping()
date: 29/10/2018 19:54:38.872	code: Info	text: 0
date: 29/10/2018 19:54:54.279	code: Info	text: Connected by ('127.0.0.1', 3523) --> command: ping
date: 29/10/2018 19:54:54.279	code: Info	text: self.ping()
date: 29/10/2018 19:54:54.279	code: Info	text: 0
date: 29/10/2018 19:55:10.609	code: Info	text: Connected by ('127.0.0.1', 3551) --> command: ping
date: 29/10/2018 19:55:10.624	code: Info	text: self.ping()
date: 29/10/2018 19:55:10.624	code: Info	text: 0
date: 29/10/2018 19:55:55.738	code: Info	text: Connected by ('127.0.0.1', 3567) --> command: ping
date: 29/10/2018 19:55:55.738	code: Info	text: self.ping()
date: 29/10/2018 19:55:55.738	code: Info	text: 0
date: 29/10/2018 19:56:27.303	code: Info	text: Connected by ('127.0.0.1', 3575) --> command: ping
date: 29/10/2018 19:56:27.303	code: Info	text: self.ping()
date: 29/10/2018 19:56:27.303	code: Info	text: 0
date: 29/10/2018 19:56:42.336	code: Info	text: Connected by ('127.0.0.1', 3595) --> command: ping
date: 29/10/2018 19:56:42.336	code: Info	text: self.ping()
date: 29/10/2018 19:56:42.336	code: Info	text: 0
date: 29/10/2018 19:56:57.696	code: Info	text: Connected by ('127.0.0.1', 3612) --> command: ping
date: 29/10/2018 19:56:57.696	code: Info	text: self.ping()
date: 29/10/2018 19:56:57.696	code: Info	text: 0
date: 29/10/2018 19:57:12.729	code: Info	text: Connected by ('127.0.0.1', 3632) --> command: ping
date: 29/10/2018 19:57:12.729	code: Info	text: self.ping()
date: 29/10/2018 19:57:12.729	code: Info	text: 0
date: 29/10/2018 19:57:27.824	code: Info	text: Connected by ('127.0.0.1', 3649) --> command: ping
date: 29/10/2018 19:57:27.824	code: Info	text: self.ping()
date: 29/10/2018 19:57:27.824	code: Info	text: 0
date: 29/10/2018 19:57:43.435	code: Info	text: Connected by ('127.0.0.1', 3668) --> command: ping
date: 29/10/2018 19:57:43.435	code: Info	text: self.ping()
date: 29/10/2018 19:57:43.435	code: Info	text: 0
date: 29/10/2018 19:58:11.359	code: Info	text: Connected by ('127.0.0.1', 3679) --> command: ping
date: 29/10/2018 19:58:11.359	code: Info	text: self.ping()
date: 29/10/2018 19:58:11.359	code: Info	text: 0
date: 29/10/2018 19:58:26.392	code: Info	text: Connected by ('127.0.0.1', 3686) --> command: ping
date: 29/10/2018 19:58:26.392	code: Info	text: self.ping()
date: 29/10/2018 19:58:26.392	code: Info	text: 0
date: 29/10/2018 19:58:41.440	code: Info	text: Connected by ('127.0.0.1', 3693) --> command: ping
date: 29/10/2018 19:58:41.440	code: Info	text: self.ping()
date: 29/10/2018 19:58:41.440	code: Info	text: 0
date: 29/10/2018 19:58:56.488	code: Info	text: Connected by ('127.0.0.1', 3698) --> command: ping
date: 29/10/2018 19:58:56.488	code: Info	text: self.ping()
date: 29/10/2018 19:58:56.488	code: Info	text: 0
date: 29/10/2018 19:59:11.552	code: Info	text: Connected by ('127.0.0.1', 3707) --> command: ping
date: 29/10/2018 19:59:11.552	code: Info	text: self.ping()
date: 29/10/2018 19:59:11.552	code: Info	text: 0
date: 29/10/2018 19:59:54.509	code: Info	text: Connected by ('127.0.0.1', 3719) --> command: ping
date: 29/10/2018 19:59:54.509	code: Info	text: self.ping()
date: 29/10/2018 19:59:54.509	code: Info	text: 0
date: 29/10/2018 20:00:09.557	code: Info	text: Connected by ('127.0.0.1', 3736) --> command: ping
date: 29/10/2018 20:00:09.557	code: Info	text: self.ping()
date: 29/10/2018 20:00:09.557	code: Info	text: 0
date: 29/10/2018 20:00:25.043	code: Info	text: Connected by ('127.0.0.1', 3755) --> command: ping
date: 29/10/2018 20:00:25.043	code: Info	text: self.ping()
date: 29/10/2018 20:00:25.043	code: Info	text: 0
date: 29/10/2018 20:00:40.170	code: Info	text: Connected by ('127.0.0.1', 3774) --> command: ping
date: 29/10/2018 20:00:40.170	code: Info	text: self.ping()
date: 29/10/2018 20:00:40.170	code: Info	text: 0
date: 29/10/2018 20:00:55.562	code: Info	text: Connected by ('127.0.0.1', 3792) --> command: ping
date: 29/10/2018 20:00:55.562	code: Info	text: self.ping()
date: 29/10/2018 20:00:55.562	code: Info	text: 0
date: 29/10/2018 20:01:11.282	code: Info	text: Connected by ('127.0.0.1', 3812) --> command: ping
date: 29/10/2018 20:01:11.282	code: Info	text: self.ping()
date: 29/10/2018 20:01:11.282	code: Info	text: 0
date: 29/10/2018 20:01:26.314	code: Info	text: Connected by ('127.0.0.1', 3822) --> command: ping
date: 29/10/2018 20:01:26.314	code: Info	text: self.ping()
date: 29/10/2018 20:01:26.314	code: Info	text: 0
date: 29/10/2018 20:02:11.321	code: Info	text: Connected by ('127.0.0.1', 3833) --> command: ping
date: 29/10/2018 20:02:11.321	code: Info	text: self.ping()
date: 29/10/2018 20:02:11.321	code: Info	text: 0
date: 29/10/2018 20:02:39.464	code: Info	text: Connected by ('127.0.0.1', 3843) --> command: ping
date: 29/10/2018 20:02:39.464	code: Info	text: self.ping()
date: 29/10/2018 20:02:39.464	code: Info	text: 0
date: 29/10/2018 20:02:54.497	code: Info	text: Connected by ('127.0.0.1', 3861) --> command: ping
date: 29/10/2018 20:02:54.497	code: Info	text: self.ping()
date: 29/10/2018 20:02:54.497	code: Info	text: 0
date: 29/10/2018 20:03:09.545	code: Info	text: Connected by ('127.0.0.1', 3880) --> command: ping
date: 29/10/2018 20:03:09.545	code: Info	text: self.ping()
date: 29/10/2018 20:03:09.545	code: Info	text: 0
date: 29/10/2018 20:03:24.578	code: Info	text: Connected by ('127.0.0.1', 3897) --> command: ping
date: 29/10/2018 20:03:24.578	code: Info	text: self.ping()
date: 29/10/2018 20:03:24.578	code: Info	text: 0
date: 29/10/2018 20:03:39.689	code: Info	text: Connected by ('127.0.0.1', 3917) --> command: ping
date: 29/10/2018 20:03:39.689	code: Info	text: self.ping()
date: 29/10/2018 20:03:39.689	code: Info	text: 0
date: 29/10/2018 20:03:56.003	code: Info	text: Connected by ('127.0.0.1', 3935) --> command: ping
date: 29/10/2018 20:03:56.003	code: Info	text: self.ping()
date: 29/10/2018 20:03:56.003	code: Info	text: 0
date: 29/10/2018 20:04:11.035	code: Info	text: Connected by ('127.0.0.1', 3945) --> command: ping
date: 29/10/2018 20:04:11.035	code: Info	text: self.ping()
date: 29/10/2018 20:04:11.035	code: Info	text: 0
date: 29/10/2018 20:04:56.164	code: Info	text: Connected by ('127.0.0.1', 3957) --> command: ping
date: 29/10/2018 20:04:56.164	code: Info	text: self.ping()
date: 29/10/2018 20:04:56.164	code: Info	text: 0
date: 29/10/2018 20:05:17.072	code: Info	text: Connected by ('127.0.0.1', 3964) --> command: ping
date: 29/10/2018 20:05:17.072	code: Info	text: self.ping()
date: 29/10/2018 20:05:17.072	code: Info	text: 0
date: 29/10/2018 20:05:32.105	code: Info	text: Connected by ('127.0.0.1', 3983) --> command: ping
date: 29/10/2018 20:05:32.105	code: Info	text: self.ping()
date: 29/10/2018 20:05:32.105	code: Info	text: 0
date: 29/10/2018 20:05:47.138	code: Info	text: Connected by ('127.0.0.1', 4002) --> command: ping
date: 29/10/2018 20:05:47.153	code: Info	text: self.ping()
date: 29/10/2018 20:05:47.153	code: Info	text: 0
date: 29/10/2018 20:06:02.186	code: Info	text: Connected by ('127.0.0.1', 4019) --> command: ping
date: 29/10/2018 20:06:02.186	code: Info	text: self.ping()
date: 29/10/2018 20:06:02.186	code: Info	text: 0
date: 29/10/2018 20:06:17.875	code: Info	text: Connected by ('127.0.0.1', 4039) --> command: ping
date: 29/10/2018 20:06:17.890	code: Info	text: self.ping()
date: 29/10/2018 20:06:17.890	code: Info	text: 0
date: 29/10/2018 20:06:33.689	code: Info	text: Connected by ('127.0.0.1', 4056) --> command: ping
