
date: 17/09/2018 08:10:49.652	code: Info	text: Focus Server started at port 3340....
date: 17/09/2018 08:26:06.060	code: Info	text: OK
date: 17/09/2018 08:26:06.075	code: Info	text: Connected by ('127.0.0.1', 1960) --> command: get_pos
date: 17/09/2018 08:26:06.075	code: Info	text: self.get_pos()
date: 17/09/2018 08:26:06.075	code: Info	text: 0.115173340
date: 17/09/2018 08:26:13.654	code: Info	text: Connected by ('127.0.0.1', 1966) --> command: rwd_time:1
date: 17/09/2018 08:26:13.654	code: Info	text: self.rwd_time(1)
date: 17/09/2018 08:26:13.998	code: Info	text: OK
date: 17/09/2018 08:26:13.998	code: Info	text: Connected by ('127.0.0.1', 1967) --> command: get_pos
date: 17/09/2018 08:26:13.998	code: Info	text: self.get_pos()
date: 17/09/2018 08:26:14.014	code: Info	text: 0.114959717
date: 17/09/2018 08:26:15.014	code: Info	text: Connected by ('127.0.0.1', 1972) --> command: ping
date: 17/09/2018 08:26:15.030	code: Info	text: self.ping()
date: 17/09/2018 08:26:15.030	code: Info	text: 0.114959717
date: 17/09/2018 08:26:22.499	code: Info	text: Connected by ('127.0.0.1', 1978) --> command: rwd_time:1
date: 17/09/2018 08:26:22.499	code: Info	text: self.rwd_time(1)
date: 17/09/2018 08:26:22.843	code: Info	text: OK
date: 17/09/2018 08:26:22.859	code: Info	text: Connected by ('127.0.0.1', 1979) --> command: get_pos
date: 17/09/2018 08:26:22.859	code: Info	text: self.get_pos()
date: 17/09/2018 08:26:22.859	code: Info	text: 0.114730835
date: 17/09/2018 08:26:30.313	code: Info	text: Connected by ('127.0.0.1', 1988) --> command: ping
date: 17/09/2018 08:26:30.313	code: Info	text: self.ping()
date: 17/09/2018 08:26:30.313	code: Info	text: 0.114730835
date: 17/09/2018 08:26:30.485	code: Info	text: Connected by ('127.0.0.1', 1990) --> command: rwd_time:1
date: 17/09/2018 08:26:30.485	code: Info	text: self.rwd_time(1)
date: 17/09/2018 08:26:30.828	code: Info	text: OK
date: 17/09/2018 08:26:30.844	code: Info	text: Connected by ('127.0.0.1', 1991) --> command: get_pos
date: 17/09/2018 08:26:30.844	code: Info	text: self.get_pos()
date: 17/09/2018 08:26:30.844	code: Info	text: 0.114517212
date: 17/09/2018 08:26:38.470	code: Info	text: Connected by ('127.0.0.1', 1997) --> command: rwd_time:1
date: 17/09/2018 08:26:38.470	code: Info	text: self.rwd_time(1)
date: 17/09/2018 08:26:38.798	code: Info	text: OK
date: 17/09/2018 08:26:38.798	code: Info	text: Connected by ('127.0.0.1', 1998) --> command: get_pos
date: 17/09/2018 08:26:38.798	code: Info	text: self.get_pos()
date: 17/09/2018 08:26:38.814	code: Info	text: 0.114318848
date: 17/09/2018 08:27:15.349	code: Info	text: Connected by ('127.0.0.1', 2004) --> command: ping
date: 17/09/2018 08:27:15.349	code: Info	text: self.ping()
date: 17/09/2018 08:27:15.349	code: Info	text: 0.114318848
date: 17/09/2018 08:27:54.760	code: Info	text: Connected by ('127.0.0.1', 2010) --> command: ping
date: 17/09/2018 08:27:54.760	code: Info	text: self.ping()
date: 17/09/2018 08:27:54.760	code: Info	text: 0.114318848
date: 17/09/2018 08:28:09.794	code: Info	text: Connected by ('127.0.0.1', 2015) --> command: ping
date: 17/09/2018 08:28:09.794	code: Info	text: self.ping()
date: 17/09/2018 08:28:09.794	code: Info	text: 0.114318848
date: 17/09/2018 08:28:24.827	code: Info	text: Connected by ('127.0.0.1', 2021) --> command: ping
date: 17/09/2018 08:28:24.827	code: Info	text: self.ping()
date: 17/09/2018 08:28:24.827	code: Info	text: 0.114318848
date: 17/09/2018 08:28:39.875	code: Info	text: Connected by ('127.0.0.1', 2026) --> command: ping
date: 17/09/2018 08:28:39.875	code: Info	text: self.ping()
date: 17/09/2018 08:28:39.875	code: Info	text: 0.114318848
date: 17/09/2018 08:28:54.908	code: Info	text: Connected by ('127.0.0.1', 2033) --> command: ping
date: 17/09/2018 08:28:54.908	code: Info	text: self.ping()
date: 17/09/2018 08:28:54.908	code: Info	text: 0.114318848
date: 17/09/2018 08:29:40.008	code: Info	text: Connected by ('127.0.0.1', 2040) --> command: ping
date: 17/09/2018 08:29:40.008	code: Info	text: self.ping()
date: 17/09/2018 08:29:40.008	code: Info	text: 0.114318848
date: 17/09/2018 08:29:56.228	code: Info	text: Connected by ('127.0.0.1', 2047) --> command: ping
date: 17/09/2018 08:29:56.244	code: Info	text: self.ping()
date: 17/09/2018 08:29:56.244	code: Info	text: 0.114318848
date: 17/09/2018 08:30:11.980	code: Info	text: Connected by ('127.0.0.1', 2062) --> command: ping
date: 17/09/2018 08:30:11.980	code: Info	text: self.ping()
date: 17/09/2018 08:30:11.980	code: Info	text: 0.114318848
date: 17/09/2018 08:30:27.013	code: Info	text: Connected by ('127.0.0.1', 2075) --> command: ping
date: 17/09/2018 08:30:27.013	code: Info	text: self.ping()
date: 17/09/2018 08:30:27.013	code: Info	text: 0.114318848
date: 17/09/2018 08:30:28.154	code: Info	text: Connected by ('127.0.0.1', 2078) --> command: rwd_time:1
date: 17/09/2018 08:30:28.154	code: Info	text: self.rwd_time(1)
date: 17/09/2018 08:30:28.482	code: Info	text: OK
date: 17/09/2018 08:30:28.498	code: Info	text: Connected by ('127.0.0.1', 2079) --> command: get_pos
date: 17/09/2018 08:30:28.498	code: Info	text: self.get_pos()
date: 17/09/2018 08:30:28.498	code: Info	text: 0.114120483
date: 17/09/2018 08:30:36.093	code: Info	text: Connected by ('127.0.0.1', 2085) --> command: rwd_time:1
date: 17/09/2018 08:30:36.093	code: Info	text: self.rwd_time(1)
date: 17/09/2018 08:30:36.421	code: Info	text: OK
date: 17/09/2018 08:30:36.436	code: Info	text: Connected by ('127.0.0.1', 2086) --> command: get_pos
date: 17/09/2018 08:30:36.436	code: Info	text: self.get_pos()
date: 17/09/2018 08:30:36.436	code: Info	text: 0.113922119
date: 17/09/2018 08:30:42.046	code: Info	text: Connected by ('127.0.0.1', 2094) --> command: ping
date: 17/09/2018 08:30:42.046	code: Info	text: self.ping()
date: 17/09/2018 08:30:42.046	code: Info	text: 0.113922119
date: 17/09/2018 08:30:44.062	code: Info	text: Connected by ('127.0.0.1', 2097) --> command: rwd_time:1
date: 17/09/2018 08:30:44.062	code: Info	text: self.rwd_time(1)
date: 17/09/2018 08:30:44.390	code: Info	text: OK
date: 17/09/2018 08:30:44.390	code: Info	text: Connected by ('127.0.0.1', 2098) --> command: get_pos
date: 17/09/2018 08:30:44.390	code: Info	text: self.get_pos()
date: 17/09/2018 08:30:44.406	code: Info	text: 0.113708496
date: 17/09/2018 08:30:51.938	code: Info	text: Connected by ('127.0.0.1', 2105) --> command: rwd_time:1
date: 17/09/2018 08:30:51.938	code: Info	text: self.rwd_time(1)
date: 17/09/2018 08:30:52.282	code: Info	text: OK
date: 17/09/2018 08:30:52.282	code: Info	text: Connected by ('127.0.0.1', 2106) --> command: get_pos
date: 17/09/2018 08:30:52.282	code: Info	text: self.get_pos()
date: 17/09/2018 08:30:52.313	code: Info	text: 0.113464355
date: 17/09/2018 08:30:57.080	code: Info	text: Connected by ('127.0.0.1', 2113) --> command: ping
date: 17/09/2018 08:30:57.080	code: Info	text: self.ping()
date: 17/09/2018 08:30:57.080	code: Info	text: 0.113464355
date: 17/09/2018 08:31:12.113	code: Info	text: Connected by ('127.0.0.1', 2123) --> command: ping
date: 17/09/2018 08:31:12.113	code: Info	text: self.ping()
date: 17/09/2018 08:31:12.113	code: Info	text: 0.113464355
date: 17/09/2018 08:31:27.146	code: Info	text: Connected by ('127.0.0.1', 2128) --> command: ping
date: 17/09/2018 08:31:27.146	code: Info	text: self.ping()
date: 17/09/2018 08:31:27.146	code: Info	text: 0.113464355
date: 17/09/2018 08:31:42.179	code: Info	text: Connected by ('127.0.0.1', 2133) --> command: ping
date: 17/09/2018 08:31:42.179	code: Info	text: self.ping()
date: 17/09/2018 08:31:42.179	code: Info	text: 0.113464355
date: 17/09/2018 08:31:57.212	code: Info	text: Connected by ('127.0.0.1', 2139) --> command: ping
date: 17/09/2018 08:31:57.212	code: Info	text: self.ping()
date: 17/09/2018 08:31:57.212	code: Info	text: 0.113464355
date: 17/09/2018 08:32:12.245	code: Info	text: Connected by ('127.0.0.1', 2144) --> command: ping
date: 17/09/2018 08:32:12.245	code: Info	text: self.ping()
date: 17/09/2018 08:32:12.245	code: Info	text: 0.113464355
date: 17/09/2018 08:32:27.278	code: Info	text: Connected by ('127.0.0.1', 2149) --> command: ping
date: 17/09/2018 08:32:27.278	code: Info	text: self.ping()
date: 17/09/2018 08:32:27.278	code: Info	text: 0.113464355
date: 17/09/2018 08:32:42.311	code: Info	text: Connected by ('127.0.0.1', 2154) --> command: ping
date: 17/09/2018 08:32:42.311	code: Info	text: self.ping()
date: 17/09/2018 08:32:42.311	code: Info	text: 0.113464355
date: 17/09/2018 08:32:57.344	code: Info	text: Connected by ('127.0.0.1', 2160) --> command: ping
date: 17/09/2018 08:32:57.344	code: Info	text: self.ping()
date: 17/09/2018 08:32:57.344	code: Info	text: 0.113464355
date: 17/09/2018 08:33:13.409	code: Info	text: Connected by ('127.0.0.1', 2165) --> command: ping
date: 17/09/2018 08:33:13.409	code: Info	text: self.ping()
date: 17/09/2018 08:33:13.409	code: Info	text: 0.113464355
date: 17/09/2018 08:33:30.098	code: Info	text: Connected by ('127.0.0.1', 2170) --> command: ping
date: 17/09/2018 08:33:30.098	code: Info	text: self.ping()
date: 17/09/2018 08:33:30.098	code: Info	text: 0.113464355
date: 17/09/2018 08:33:46.178	code: Info	text: Connected by ('127.0.0.1', 2175) --> command: ping
date: 17/09/2018 08:33:46.178	code: Info	text: self.ping()
date: 17/09/2018 08:33:46.178	code: Info	text: 0.113464355
date: 17/09/2018 08:34:02.969	code: Info	text: Connected by ('127.0.0.1', 2182) --> command: ping
date: 17/09/2018 08:34:02.969	code: Info	text: self.ping()
date: 17/09/2018 08:34:02.969	code: Info	text: 0.113464355
date: 17/09/2018 08:34:19.299	code: Info	text: Connected by ('127.0.0.1', 2187) --> command: ping
date: 17/09/2018 08:34:19.299	code: Info	text: self.ping()
date: 17/09/2018 08:34:19.299	code: Info	text: 0.113464355
date: 17/09/2018 08:34:34.910	code: Info	text: Connected by ('127.0.0.1', 2202) --> command: ping
date: 17/09/2018 08:34:34.910	code: Info	text: self.ping()
date: 17/09/2018 08:34:34.910	code: Info	text: 0.113464355
date: 17/09/2018 08:34:49.959	code: Info	text: Connected by ('127.0.0.1', 2216) --> command: ping
date: 17/09/2018 08:34:49.959	code: Info	text: self.ping()
date: 17/09/2018 08:34:49.959	code: Info	text: 0.113464355
date: 17/09/2018 08:35:04.992	code: Info	text: Connected by ('127.0.0.1', 2226) --> command: ping
date: 17/09/2018 08:35:04.992	code: Info	text: self.ping()
date: 17/09/2018 08:35:04.992	code: Info	text: 0.113464355
date: 17/09/2018 08:35:20.025	code: Info	text: Connected by ('127.0.0.1', 2231) --> command: ping
date: 17/09/2018 08:35:20.025	code: Info	text: self.ping()
date: 17/09/2018 08:35:20.025	code: Info	text: 0.113464355
date: 17/09/2018 08:35:35.058	code: Info	text: Connected by ('127.0.0.1', 2236) --> command: ping
date: 17/09/2018 08:35:35.058	code: Info	text: self.ping()
date: 17/09/2018 08:35:35.058	code: Info	text: 0.113464355
date: 17/09/2018 08:35:50.107	code: Info	text: Connected by ('127.0.0.1', 2241) --> command: ping
date: 17/09/2018 08:35:50.107	code: Info	text: self.ping()
date: 17/09/2018 08:35:50.107	code: Info	text: 0.113464355
date: 17/09/2018 08:36:05.171	code: Info	text: Connected by ('127.0.0.1', 2247) --> command: ping
date: 17/09/2018 08:36:05.171	code: Info	text: self.ping()
date: 17/09/2018 08:36:05.171	code: Info	text: 0.113464355
date: 17/09/2018 08:36:20.204	code: Info	text: Connected by ('127.0.0.1', 2252) --> command: ping
date: 17/09/2018 08:36:20.204	code: Info	text: self.ping()
date: 17/09/2018 08:36:20.204	code: Info	text: 0.113464355
date: 17/09/2018 08:36:35.237	code: Info	text: Connected by ('127.0.0.1', 2257) --> command: ping
date: 17/09/2018 08:36:35.237	code: Info	text: self.ping()
date: 17/09/2018 08:36:35.237	code: Info	text: 0.113464355
date: 17/09/2018 08:36:50.270	code: Info	text: Connected by ('127.0.0.1', 2262) --> command: ping
date: 17/09/2018 08:36:50.270	code: Info	text: self.ping()
date: 17/09/2018 08:36:50.270	code: Info	text: 0.113464355
date: 17/09/2018 08:37:06.382	code: Info	text: Connected by ('127.0.0.1', 2268) --> command: ping
date: 17/09/2018 08:37:06.382	code: Info	text: self.ping()
date: 17/09/2018 08:37:06.382	code: Info	text: 0.113464355
date: 17/09/2018 08:37:22.571	code: Info	text: Connected by ('127.0.0.1', 2273) --> command: ping
date: 17/09/2018 08:37:22.571	code: Info	text: self.ping()
date: 17/09/2018 08:37:22.571	code: Info	text: 0.113464355
date: 17/09/2018 08:37:38.854	code: Info	text: Connected by ('127.0.0.1', 2278) --> command: ping
date: 17/09/2018 08:37:38.854	code: Info	text: self.ping()
date: 17/09/2018 08:37:38.854	code: Info	text: 0.113464355
date: 17/09/2018 08:37:55.028	code: Info	text: Connected by ('127.0.0.1', 2284) --> command: ping
date: 17/09/2018 08:37:55.028	code: Info	text: self.ping()
date: 17/09/2018 08:37:55.028	code: Info	text: 0.113464355
date: 17/09/2018 08:38:10.952	code: Info	text: Connected by ('127.0.0.1', 2290) --> command: ping
date: 17/09/2018 08:38:10.952	code: Info	text: self.ping()
date: 17/09/2018 08:38:10.952	code: Info	text: 0.113464355
date: 17/09/2018 08:38:25.985	code: Info	text: Connected by ('127.0.0.1', 2303) --> command: ping
date: 17/09/2018 08:38:25.985	code: Info	text: self.ping()
date: 17/09/2018 08:38:25.985	code: Info	text: 0.113464355
date: 17/09/2018 08:38:41.018	code: Info	text: Connected by ('127.0.0.1', 2312) --> command: ping
date: 17/09/2018 08:38:41.018	code: Info	text: self.ping()
date: 17/09/2018 08:38:41.018	code: Info	text: 0.113464355
date: 17/09/2018 08:38:56.051	code: Info	text: Connected by ('127.0.0.1', 2321) --> command: ping
date: 17/09/2018 08:38:56.051	code: Info	text: self.ping()
date: 17/09/2018 08:38:56.051	code: Info	text: 0.113464355
date: 17/09/2018 08:39:11.131	code: Info	text: Connected by ('127.0.0.1', 2326) --> command: ping
date: 17/09/2018 08:39:11.131	code: Info	text: self.ping()
date: 17/09/2018 08:39:11.131	code: Info	text: 0.113464355
